issues_title,issues_created_at,issues_thread_id,issues_comment_id,issues_comment_type,issues_comment_text,issues_comment_author,issues_time_to_close,issues_time_to_first_response,issues_no_of_comments,issues_commits,issues_checks,issues_files_changed,issues_lines_changed
Move packages probably related to visualization to the visualization repository,2019-04-16T07:33:13Z,433627015,,,,gbiggs,,,0,10,0,147,29465
[WIP] [Feature] Automatic camera intrinsic calibrator,2019-04-16T00:38:03Z,433304814,483467972.0,reply,Please add the [DCO sign-off line](https://github.com/probot/dco) to your commits.,gbiggs,157027.0,37571.0,4,10,0,5,321
[WIP] [Feature] Automatic camera intrinsic calibrator,2019-04-16T11:47:27Z,433304814,483626440.0,comment,"@gbiggs I forgot that rule, thanks.",aohsato,157027.0,37571.0,4,10,0,5,321
[WIP] [Feature] Automatic camera intrinsic calibrator,2019-04-16T22:33:47Z,433304814,483868772.0,reply,"We are moving packages to their initial new repository locations. Can you please retarget this to the following repository? Otherwise there is a risk of the feature getting lost.

https://github.com/autowarefoundation/utilities/tree/master/autoware_camera_lidar_calibrator",gbiggs,157027.0,37571.0,4,10,0,5,321
[WIP] [Feature] Automatic camera intrinsic calibrator,2019-04-17T09:47:41Z,433304814,484015854.0,comment,"@gbiggs Gatcha. I'll move Issue/PR to `utilities` repo from here, thanks.",aohsato,157027.0,37571.0,4,10,0,5,321
Change lane end index after resample,2019-04-16T00:40:54Z,433255772,483468483.0,reply,Please add the [DCO sign-off line](https://github.com/probot/dco) to your commits.,gbiggs,3358986.0,43783.0,1,1,0,1,3
Updated paths in quick_start launch files and parameters in default.rviz,2019-04-15T12:11:55Z,433247514,,,,sgermanserrano,,,0,1,0,6,96
Fix bug that limits the data rate of DataRateCheckerPlugin,2019-04-16T03:45:29Z,433212121,483500083.0,reply,"Well, I'm glad I reviewed that before you went and reformatted the whole file. Of course, now my review is invalidated because I can't guarantee without a lot of effort that the same changes exist...",gbiggs,688354.0,61493.0,4,6,0,2,58
Fix bug that limits the data rate of DataRateCheckerPlugin,2019-04-16T03:56:21Z,433212121,483501769.0,comment,"> Please revert your commit that re-formats the entire code. If you want to re-format, do it in a separate PR.

Sorry about that, I'll make a new PR once this one is resolved. ",drwnz,688354.0,61493.0,4,6,0,2,58
Fix bug that limits the data rate of DataRateCheckerPlugin,2019-04-16T03:58:27Z,433212121,483502111.0,comment,"> @drwnz can you please apply clang format?

As per @gbiggs suggestion, we'll do this in a new PR.",drwnz,688354.0,61493.0,4,6,0,2,58
Fix bug that limits the data rate of DataRateCheckerPlugin,2019-04-16T04:14:58Z,433212121,483504596.0,reply,Thanks! I think it's good to merge once CI finishes... oh and we also have to wait another day based on the current process in case anyone else has comments.,gbiggs,688354.0,61493.0,4,6,0,2,58
Fix/data rate checker plugin max rate,2019-04-15T09:46:18Z,433189648,,,,drwnz,,,0,10,0,17,222
Adding install directive for autoware_camera_lidar_calibration_node,2019-04-08T20:50:50Z,430652623,,,,snehagn,,,0,3,0,1,7
Develop,2019-04-08T20:40:35Z,430648376,,,,golnazhabibi3,,,0,13,0,19,199
sd vehicle interface,2019-04-15T12:21:43Z,429820321,483229258.0,reply,"Looks good to me, but we'll have to wait until the CI on Gitlab uses `vcs` (won't take long). In any case, @EfimiaPanagiotaki-StreetDrone the binary that ships with the repository is compiled for x86 only, right? If so, the CMake for the package should skip the build if we're crosscompiling Autoware for aarch64.",esteve,36258232.0,851890.0,1,6,0,1,4
Feature/sd vehicle interface,2019-04-05T13:52:06Z,429766351,,,,EfimiaPanagiotaki-StreetDrone,,,0,7,0,1,4
Transfer message packages to message repository,2019-04-05T13:06:56Z,429746104,,,,amc-nu,,,0,4,0,211,3615
Update gitlab ci,2019-04-02T11:35:52Z,428154545,478957118.0,comment,This is the pipeline before getting the DCO check: [pipeline](https://gitlab.com/sgermanserrano/Autoware/pipelines/54748833),sgermanserrano,59271.0,2961.0,4,2,0,1,6
Update gitlab ci,2019-04-03T03:00:50Z,428154545,479313097.0,comment,"@esteve I fully agree with your comment, I hadn't realise. In fact, I don't actually think that we need to use the `.repos` file for the CI on each repo",sgermanserrano,59271.0,2961.0,4,2,0,1,6
Update gitlab ci,2019-04-03T03:12:46Z,428154545,479316382.0,reply,"For each repo's CI we don't, and even for the cross-repo tests, it's not necessary. The `.repos` file is more for users and deployment.",gbiggs,59271.0,2961.0,4,2,0,1,6
Update gitlab ci,2019-04-03T03:14:01Z,428154545,479316726.0,comment,"> For each repo's CI we don't, and even for the cross-repo tests, it's not necessary. The `.repos` file is more for users and deployment.

Yep, I'll close this PR since it is not actually needed",sgermanserrano,59271.0,2961.0,4,2,0,1,6
sd_vehicle_interface,2019-04-02T02:02:52Z,427620867,478814227.0,reply,"Please amend your commits to include the DCO sign-off line.

https://github.com/autowarefoundation/autoware/wiki/Contributing-to-Autoware",gbiggs,57604.0,57035.0,2,3,0,14,850
sd_vehicle_interface,2019-04-02T02:12:16Z,427620867,478815950.0,reply,"Since you are adding a new package, please target your PR at the [`drivers` repository](https://github.com/autowarefoundation/drivers). The package should go in the top level directory, as a subdirectory called `sd`.",gbiggs,57604.0,57035.0,2,3,0,14,850
GPU support on Melodic,2019-03-31T12:19:55Z,427390497,,,,amc-nu,,,0,38,0,448,25904
Add .repos file for setting up an Autoware workspace using vcs,2019-03-28T18:59:29Z,426340436,477729021.0,reply,The URLs in this `.repos` file are all in the SSH format. Should we default to the https format for users who don't plan to interact with them via GitHub/don't have SSH keys set up?,JWhitleyWork,354837.0,41153.0,2,5,0,1,49
Add .repos file for setting up an Autoware workspace using vcs,2019-03-28T23:18:04Z,426340436,477805512.0,comment,"Good catch, @JWhitleyAStuff. I'll fix the URLs.",gbiggs,354837.0,41153.0,2,5,0,1,49
Experimental/peoria internal test,2019-03-25T21:20:19Z,425121033,,,,JWhitleyWork,,,0,28,0,444,17535
Merge left over features from around the 1.11 release,2019-03-25T06:24:08Z,424741908,,,,gbiggs,,,0,13,0,19,199
Update repository info files,2019-03-25T00:59:15Z,424683578,,,,gbiggs,,,0,2,0,3,110
Remove old issue and PR templates,2019-03-25T00:58:03Z,424683425,,,,gbiggs,,,0,1,0,2,50
fix install for waypoint extractor,2019-03-23T14:47:52Z,424507252,475875797.0,reply,Replaces autowarefoundation/autoware#2144 ,amc-nu,2147604.0,580.0,3,15,0,1,1
fix install for waypoint extractor,2019-03-26T07:18:12Z,424507252,476503678.0,reply,"Since develop branch is about to be deleted, the base branch of this pull request is changed to master.

@gbiggs requested to maintainers to wait merging this pull request until @gbiggs is ready.",kfunaoka,2147604.0,580.0,3,15,0,1,1
fix install for waypoint extractor,2019-04-16T00:48:03Z,424507252,483469537.0,reply,Please add the [DCO sign-off line](https://github.com/probot/dco) to your commits.,gbiggs,2147604.0,580.0,3,15,0,1,1
Feature/melodic,2019-03-26T15:01:53Z,424467157,476689619.0,reply,"@amc-nu it looks like the base branch for this PR is highly out-of-date with the latest _master_, a rebase will be needed once the changes to the repo are completed, also the _feature/melodic_ branch will likely need to be split between the different repos
",sgermanserrano,349703.0,292153.0,2,50,0,53,738
Feature/melodic,2019-03-26T16:14:44Z,424467157,476725938.0,reply,"@amc-nu I've rebased https://github.com/autowarefoundation/autoware/tree/feature/melodic on top of develop, could you update your branch? Thanks.",esteve,349703.0,292153.0,2,50,0,53,738
Fix/waypoint extractor install,2019-03-22T11:03:08Z,424154759,,,,wep21,,,0,205,0,1573,224203
Change RTM default topic to match UKF node launch file,2019-03-22T06:51:29Z,424057545,475512724.0,reply,"I reproduced autowarefoundation/autoware_ai#627 error.
Confirmed that the above error is fixed by this PR.",k0suke-murakami,3928.0,3541.0,2,1,0,1,2
Change RTM default topic to match UKF node launch file,2020-05-20T19:45:31Z,424057545,631687066.0,reply,"well i tried with ros kinetic and autoware 1.12, the same issue exist. I even try implementing fix manually and it didn't work.

Data used: moriyama_2015-06-11_02_free_download.bag",tekrajchhetri,3928.0,3541.0,2,1,0,1,2
[Release] 1.11.0,2019-03-21T05:08:38Z,423574360,,,,kfunaoka,,,0,198,0,1799,230235
Support full functions of g30esli_interface,2019-05-14T16:43:03Z,423138387,492316212.0,comment,"@wep21 I fixed that by adding ""catkin_install_python"" in 873379b.",aohsato,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-14T23:49:18Z,423138387,492451509.0,reply,Please add the sign-off line to your commits.,gbiggs,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-15T02:14:56Z,423138387,492477285.0,reply,"I tested the operation until https://github.com/autowarefoundation/autoware/pull/2139/commits/94760dce9e120e05e81aef05f0690c40fcdaca48, but had the following problems.
Have these problems been solved?
- It takes longer to brake than previous versions.
- I can not start again after braking.",yn-mrse,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-15T19:11:26Z,423138387,492785914.0,comment,@gbiggs Thanks. I added using cherry-pick.,aohsato,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-15T19:11:49Z,423138387,492786045.0,comment,"@yn-mrse Since you said those problems, I added braking logic in cfd3f58 and restating logic in 7bf69ad. Thanks for your review.",aohsato,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-16T02:47:47Z,423138387,492895665.0,reply,@yn-mrse Please confirm if the problem you found has been fixed.,gbiggs,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-17T03:07:12Z,423138387,493302422.0,comment,"@wep21 @yn-mrse Thanks for your code review. I updated this PR with the more detailed testing process, please check if you can.",aohsato,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-17T05:23:24Z,423138387,493324045.0,reply,"@aohsato I tried offline test as described above. I could obtain a desired result as following.
![Screenshot from 2019-05-17 14-09-28](https://user-images.githubusercontent.com/42202095/57904807-455f6380-78af-11e9-9f70-e0b1b0ee498e.png)
",wep21,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-17T10:02:44Z,423138387,493398790.0,reply,"https://github.com/autowarefoundation/autoware/pull/2139#issuecomment-492895665
@aohsato @gbiggs The corresponding part has been verified at the code level.",yn-mrse,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-17T10:05:01Z,423138387,493399556.0,reply,"@aohsato Conducted an online test and confirmed the operation.
The parts necessary for the correction are as described above. It has been confirmed that it works without any problems if these patches are added.",yn-mrse,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-20T01:28:53Z,423138387,493811628.0,reply,"@yn-mrse @wep21 Please confirm if your review comments have been dealt with satisfactorially, and if they have please set your review to ""approved"".

@aohsato Some of your commits are missing the DCO sign-off line.",gbiggs,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-20T05:34:50Z,423138387,493844628.0,comment,"@yn-mrse @wep21 Thanks for your review!
@gbiggs I forgot that, pushed again by using cherry-pick.",aohsato,5614635.0,4779479.0,13,37,0,25,1490
Support full functions of g30esli_interface,2019-05-24T08:42:05Z,423138387,495525531.0,reply,"The GitLab CI is failing because the binary format does not work in cross compilation (obviously), so I'm going to override the CI requirement and merge. The non-cross CI run compiles.",gbiggs,5614635.0,4779479.0,13,37,0,25,1490
Feature/qpoases,2019-03-19T23:59:20Z,422837477,474630515.0,reply,"Just from a quick glance (not a full review), this PR has numerous problems:
- The description is woefully incomplete and lacking in detail; it doesn't even say what the actual goal of the PR is.
- It includes many hard-coded full paths which include your home directory.
- It copies and pastes entire files from elsewhere that do not appear to be necessary based on the PR description, and that have a different license to Autoware (e.g. BSD).
- It removes the copyright header from some files.
- It touches 37 files, many of them in ways that don't appear to be related to the PR.

Please read the [contributing guidelines](https://github.com/CPFL/Autoware/wiki/Contributing-to-Autoware) to see what your PR needs to provide and how it will be reviewed, then update your PR appropriately.",gbiggs,37723611.0,26327.0,1,2,0,37,3325
Add missing install for image resources on camera calibrator,2019-03-19T15:30:52Z,422799577,,,,amc-nu,,,0,2,0,1,4
YMC library for Melodic,2019-03-19T02:02:07Z,422509450,,,,amc-nu,,,0,3,0,5,121
[Fix] Update YMC library for melodic / not for indigo,2019-03-16T03:02:46Z,421762434,473493409.0,comment,"@amc-nu @esteve Plz review for Melodic support?
@yn-mrse @wep21 Plz test on the real car or assign another member?",aohsato,255691.0,108.0,5,25,0,244,23113
[Fix] Update YMC library for melodic / not for indigo,2019-03-16T03:07:28Z,421762434,473493708.0,comment,"NOTE: I just re-compiled ymc library with `-fPIC` option, so this has the same function with the current implementation.",aohsato,255691.0,108.0,5,25,0,244,23113
[Fix] Update YMC library for melodic / not for indigo,2019-03-18T06:34:25Z,421762434,473787090.0,reply,"@aohsato Since this is not for 1.11, please move it to a fork.",gbiggs,255691.0,108.0,5,25,0,244,23113
[Fix] Update YMC library for melodic / not for indigo,2019-03-18T12:21:28Z,421762434,473887588.0,reply,"@aohsato thanks for the update. Could you retarget the pull request to `feature/melodic`?

Also, please don't change anything in `CMakeLists.txt` that is not strictly necessary. For example, the reason `autoware_build_flags` is currently not listed as a `COMPONENT` is because we are making changes to migrate to `ament`, so it's best to keep it that way. This commit (https://github.com/CPFL/Autoware/pull/2133/commits/05899a557cb0c980f6c5b55168da385a4597957f) should be reverted.",esteve,255691.0,108.0,5,25,0,244,23113
[Fix] Update YMC library for melodic / not for indigo,2019-03-19T02:02:29Z,421762434,474168745.0,reply,replaced by autowarefoundation/autoware#2135 ,amc-nu,255691.0,108.0,5,25,0,244,23113
kalman filter for localization,2019-03-15T15:24:22Z,421571801,473329098.0,comment,"I changed the branch to my fork as commented in autowarefoundation/autoware#2130
",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-18T14:02:09Z,421571801,473922138.0,comment,"> @TakaHoribe have you considered using one of the ready available libraries for the generic part of the KF as @amc-nu suggested [here](https://github.com/CPFL/Autoware/pull/2045#issuecomment-473299787)?

@sgermanserrano Yes, I have seen some libraries, but I couldn't judge which one should we use soon. Actually, in this kf package, I used only the most basic matrix calculation of Kalman Filter, which is just a few lines, and so I thought scratch would be better in the viewpoint of development and debugging of the first try.
At first, we should make this architecture autowarefoundation/autoware_ai#461 work. We can discuss later about which Bayes algorithm or which library is better.
Of course, I agree to use well-managed open libraries, and we can replace my kf code to other libraries in the future, if it is worth to do so. ",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-18T14:24:59Z,421571801,473931252.0,reply,"From this answer:
https://stackoverflow.com/questions/8025700/is-there-a-quadratic-programming-library-in-c

http://pages.cs.wisc.edu/~swright/ooqp/
https://doc.cgal.org/latest/QP_solver/index.html

I have used in the past:
http://www.gnu.org/software/gsl/

It is also installable via rosdep",amc-nu,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-19T03:48:07Z,421571801,474187775.0,reply,"> Of course, I agree to use well-managed open libraries, and we can replace my kf code to other libraries in the future, if it is worth to do so.

I would say that you should do it the other way around. Use a library now, and if it turns out to be slow or a maintenance burden in the future replace it with custom code.",gbiggs,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-19T05:45:09Z,421571801,474206263.0,comment,"@amc-nu Thank you for your information. I'll check it. @gbiggs OK, I'll do that.",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-19T14:55:57Z,421571801,474407667.0,reply,">I have used in the past:
http://www.gnu.org/software/gsl/

Please note that this library is GPL",yukkysaito,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-19T16:26:50Z,421571801,474456280.0,reply,agreed with @yukkysaito in that attention needs to be put into the license. Please also consider whether the library is being actively maintained or not,sgermanserrano,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-20T04:01:39Z,421571801,474675917.0,comment,"@amc-nu @sgermanserrano  I checked the URL @amc-nu posted, but they are all about about QP solver, like ""I'm looking for math library for Cholesky decomposition"".  They are not Kalman filter. Maybe, there is some misunderstanding. If you are talking about this library level, I could say, I use Eigen library for the kalman filter. 
The last one is the GPV, as discussed above.
I know there is a Kalman filter Class for OpenCV, but I don't think it is the best way to include the huge OpenCV for just only kalman filter algorithm. As I say, the kalman filter algorithm can be written with just a few lines by using Eigen library. I think the maintenance cost is not high.",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-20T04:31:51Z,421571801,474680814.0,reply,"For Kalman filter see [here](https://github.com/CPFL/Autoware/pull/2045#issuecomment-473299787)

> I know there is a Kalman filter Class for OpenCV

OpenCV is already required by ROS.
`ros-kinetic-desktop-full`<-`ros-kinetic-perception`<-`ros-kinetic-cv-bridge`<-`ros-kinetic-opencv3`

So you're not adding anything extra.",amc-nu,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-20T07:58:53Z,421571801,474725179.0,reply,"Maybe not for Autoware as it is now, but if the EKF package depends on OpenCV just for that, that's a big dependency for a stripped down Autoware.",gbiggs,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-20T08:57:19Z,421571801,474742044.0,reply,"IMO it seems a little counter-intuitive to rely on OpenCV for just the KF class, since the code proposed by @TakaHoribe for the KF library are the matrix equations on their own. Nevertheless, I would suggest placing the library within _common_ or other more meaningful place for non-localization nodes to use.",sgermanserrano,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-22T01:43:58Z,421571801,475464857.0,comment,"> Nevertheless, I would suggest placing the library within _common_ or other more meaningful place for non-localization nodes to use.

@sgermanserrano OK, I'll change the directory to ros/src/common/lib, so that it is usable from other packages.",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-26T03:25:34Z,421571801,476460582.0,comment,"I couldn't fix signoff problem because of some merge commits or git version. Finally, I remove all commits and apply patch file to recreated new branch and force push to this branch.

(closed is just a mistake)",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-26T05:18:39Z,421571801,476479158.0,reply,@TakaHoribe why did you categorize it as `fusion_localizer`?,amc-nu,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-26T06:01:43Z,421571801,476487220.0,reply,Don't worry about sign-off for old PRs. I will be talking about this more in next week's meeting.,gbiggs,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-26T06:31:04Z,421571801,476493192.0,comment,"> @TakaHoribe why did you categorize it as `fusion_localizer`?

@amc-nu Because the purpose of this kalman filter node is to integrate multiple localize information(NDT pose, GPS pose and can/IMU twist). This module doesn't generate localized position on its own. autowarefoundation/autoware_ai#461 : localization overall architecture
",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-26T09:31:34Z,421571801,476542869.0,comment,"

> @TakaHoribe have you considered using one of the ready available libraries for the generic part of the KF as @amc-nu suggested [here](https://github.com/CPFL/Autoware/pull/2045#issuecomment-473299787)?

@sgermanserrano I've replaced KF library directory from kalman_filter_localizer to src/common/libs/amathusils_lib. Please check it.
https://github.com/autowarefoundation/autoware/pull/2131/commits/65385f2e7aba6671f2f730e088f5fc0efa603248",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-03-26T09:34:33Z,421571801,476543946.0,comment,"We have tested the kalman filter in real environment and confirmed that noise reduction and pose interpolation were performed properly. please see this pic.
![image](https://user-images.githubusercontent.com/21360593/54986184-8779d080-4ff5-11e9-87ae-2de50a3f6887.png)",TakaHoribe,5050299.0,208.0,19,41,0,385,8698
kalman filter for localization,2019-05-13T02:12:33Z,421571801,491653593.0,comment,move to autowarefoundation/autoware#2247 to fit v.1.12 release process.,TakaHoribe,5050299.0,208.0,19,41,0,385,8698
Feature/kalman filter,2019-03-15T12:01:31Z,421438106,473259754.0,reply,"@TakaHoribe there is no time for proper review an acceptance of this PR for v1.11. Can you fork the repository and make the PR from there? As has been [requested](https://github.com/CPFL/Autoware/pull/1685#issuecomment-473184692) for other PRs.

If there is a plan to use the KF library from non-localization related nodes it I'll be worth placing it elsewhere within the Autoware repo",sgermanserrano,14267.0,7431.0,2,24,0,16,1494
Feature/kalman filter,2019-03-15T13:52:02Z,421438106,473293759.0,comment,"@sgermanserrano Thank you for your comment. OK, I'll re-submit this PR from my fork.
For now, I don't have the plan for KF. But, these common algorithms should be organized in the common directory.",TakaHoribe,14267.0,7431.0,2,24,0,16,1494
feature/sd_twizy_model,2019-03-15T11:47:20Z,421141044,473256227.0,reply,"@EfimiaPanagiotaki-StreetDrone it seems the _develop_ branch your branch stems from is quite out-of-date, can you update it? in particular _system/gazebo_ does not exist anymore I think you need to add the Twizy model in [https://github.com/CPFL/Autoware/tree/develop/ros/src/simulation/gazebo_simulator](https://github.com/CPFL/Autoware/tree/develop/ros/src/simulation/gazebo_simulator)",sgermanserrano,38154120.0,67316.0,3,7,0,40,14063
feature/sd_twizy_model,2019-03-18T17:09:14Z,421141044,474011793.0,reply,"@EfimiaPanagiotaki-StreetDrone thanks for submitting your model for integration into Autoware! In the following weeks, we'll split up the main repository and heavily reorganize the structure of the source tree.  Moreover, we'll also now aim for not bundling more stuff inside Autoware, but changing Autoware to make integrating it with external project much more easily.

I've created https://github.com/streetdrone-home/SD-TwizyModel/issues/1 for releasing the packages into the buildfarm, let me know if there's anything I can help with.",esteve,38154120.0,67316.0,3,7,0,40,14063
feature/sd_twizy_model,2019-03-19T03:40:57Z,421141044,474186618.0,reply,@esteve Do you want to close this now? Or do you want to coordinate making Autoware work with the streetdrone repository here?,gbiggs,38154120.0,67316.0,3,7,0,40,14063
[fix] rosbag_controller's split function,2019-03-14T06:55:05Z,420858667,,,,ChenxiTU,,,0,2,0,3,8
[fix] not predicting objects at x<=0 or y<=0,2019-03-14T03:10:13Z,420781166,472687754.0,comment,"@amc-nu  Can you check?
Added codes for filtering out a too close object.
If this modification is not your original intention, will revert it.",k0suke-murakami,25017.0,9063.0,1,3,0,4,18
Replace IV texture with AW,2019-03-13T12:34:31Z,420475856,,,,amc-nu,,,0,1,0,2,0
Added AW Lexus model,2019-03-13T09:31:05Z,420397109,,,,amc-nu,,,0,2,0,4,129
Fix/gazebo with colcon,2019-03-11T10:46:27Z,419218835,471490619.0,comment,"@sgermanserrano @kfunaoka 
I am doing colcon correspondence, but I got an error on CI. Autoware is read only on CI and file creation is impossible. Is there a good way to do it?",yukkysaito,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-11T10:48:47Z,419218835,471491308.0,comment,"In CI of gitlab, such authority setting is not set and succeed",yukkysaito,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-11T10:49:49Z,419218835,471491617.0,reply,@yukkysaito what files do you need to create?,sgermanserrano,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-11T10:55:23Z,419218835,471493263.0,reply,@yukkysaito it seems to be linked to [https://github.com/ros-industrial/industrial_ci/issues/210](https://github.com/ros-industrial/industrial_ci/issues/210),sgermanserrano,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-11T12:00:28Z,419218835,471511289.0,comment,"Thank you!
It need to copy the files in the submodule to Autoware. The submodule is an external repository that provides gazebo world.",yukkysaito,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-11T15:20:36Z,419218835,471583872.0,reply,"@amc-nu it seems like _industrial_ci_ loads the source as read-only
",sgermanserrano,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-11T15:26:57Z,419218835,471586579.0,reply,@sgermanserrano @yukkysaito do you know why the models are not being installed instead in the install space? Installer was working before.,amc-nu,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-12T14:26:33Z,419218835,472023020.0,reply,@yukkysaito can you remove the `controller_manager` duplication in _simulation/gazebo_simulator/launcher/vehicle_gazebo_simulation_launcher/CMakeLists.txt_?,sgermanserrano,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-12T15:07:39Z,419218835,472040185.0,reply,"@yukkysaito thanks for pushing the fix.
Can you please attend @sgermanserrano [request](
https://github.com/CPFL/Autoware/blob/fix/gazebo_with_colcon/ros/src/simulation/gazebo_simulator/launcher/vehicle_gazebo_simulation_launcher/CMakeLists.txt#L5)?

@TakaHoribe can you please test with this branch if you can execute properly the simulator, and report back?
Thanks",amc-nu,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-12T15:56:23Z,419218835,472060981.0,comment,@amc-nu @sgermanserrano Thank you for check,yukkysaito,198177.0,57204.0,11,11,0,24,75
Fix/gazebo with colcon,2019-03-12T16:20:30Z,419218835,472071804.0,comment,"It seems that all scripts in the runtime manager are no longer executable.
```
sh: 1: /home/yukihiro/workspace/Autoware/ros/install/runtime_manager/share/runtime_manager/scripts/gazebo.sh: Permission denied
```
I'll modify this",yukkysaito,198177.0,57204.0,11,11,0,24,75
Feature/health checker check true,2019-03-12T01:27:50Z,419061578,471809952.0,reply,"This PR is unmergable. There are far too many unrelated changes, such as header file name changes.

Please make every change that is intended for a new PR in its own individual branch.

Also please make the PR description is complete and detailed.",gbiggs,223307.0,223307.0,1,12,0,34,1466
Feature/update health checker threashold by rosparam,2019-03-12T01:31:23Z,419056763,471810809.0,reply,"This PR is unmergable. There are far too many unrelated changes, such as header file name changes.

Please make every change that is intended for a new PR in its own individual branch.

Also please make the PR description is complete and detailed.",gbiggs,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-12T07:18:10Z,419056763,471884630.0,comment,"This PR adds ValueManager Class to the autoware_health_checker.
ValueManager manage threashold values in rosparam.

![image](https://user-images.githubusercontent.com/10348912/54181543-368cb700-44e2-11e9-8ccf-3874d64cda72.png)
![image](https://user-images.githubusercontent.com/10348912/54181568-486e5a00-44e2-11e9-8808-af709468e39b.png)
Detailed autoware_health_checker documentation is [here.](https://docs.google.com/presentation/d/e/2PACX-1vQk_jbGbUtRJLvaOpO_KhYzGTjDBGm-wxeZaJwuz4UEg9l215sVo7GVsh8oXGHvz-B-Flb4c9tBdSw8/pub?start=false&loop=false&delayms=3000)",hakuturu583,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-12T07:19:33Z,419056763,471884960.0,comment,"ValueManager get threashold parameter from rosparam.
If the threshold value was setted by parameter, the ValueManager Overweite threashold values.",hakuturu583,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-12T09:21:00Z,419056763,471919382.0,reply,"@hakuturu583 as per autowarefoundation/autoware_ai#494 can you create a ReadMe for the feature?, there seem to be a lot of things that need to be manually done to get it to work. Also how is this different from [bond](http://wiki.ros.org/bond)?",sgermanserrano,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-12T09:35:17Z,419056763,471924413.0,comment,@sgermanserrano It is not only heart beat. Heartbeat feature is includes in PR autowarefoundation/autoware#1943 ,hakuturu583,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-12T09:36:14Z,419056763,471924772.0,comment,@sgermanserrano OK! I will add README.md,hakuturu583,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-18T06:30:55Z,419056763,473786404.0,reply,"@hakuturu583 If this is not going into 1.11, please move it to a fork.",gbiggs,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-20T07:45:38Z,419056763,474721600.0,comment,@gbiggs I already forked this feature branch!!,hakuturu583,38609948.0,226988.0,9,9,0,33,992
Feature/update health checker threashold by rosparam,2019-03-20T07:56:26Z,419056763,474724477.0,reply,Please link to the new PR.,gbiggs,38609948.0,226988.0,9,9,0,33,992
