title,user_id,created_at,comments
"[ansible/plotjuggler] ""AttributeError: module 'lib' has no attribute 'X509_V_FLAG_CB_ISSUER_CHECK'""",kenji-miyake,2022-09-07T03:23:11Z,"[{'user_id': 'kenji-miyake', 'created_at': '2022-09-07T05:17:53Z', 'comment_text': 'https://hub.docker.com/_/ubuntu\r\n\r\nOld\r\n\r\n```\r\nubuntu                                                                                20.04                                                                         53df61775e88   4 months ago    72.8MB\r\n```\r\n\r\nNew\r\n\r\n```\r\nubuntu                                                                                20.04                                                                         a0ce5a295b63   5 days ago      72.8MB\r\n```'}, {'user_id': 'kenji-miyake', 'created_at': '2022-09-07T06:31:55Z', 'comment_text': 'minimal code to reproduce this problem:\r\n\r\n```bash\r\ndocker run --rm -it ubuntu:20.04 /bin/bash\r\napt update && apt -y install python3-pip\r\npip3 install ansible\r\napt -y install python3-openssl\r\npip\r\n```'}, {'user_id': 'kenji-miyake', 'created_at': '2022-09-07T06:34:06Z', 'comment_text': 'This is okay, so some necessary files for ansible are overwritten by python3-openssl (which is installed by ROS).\r\n\r\n```\r\ndocker run --rm -it ubuntu:20.04 /bin/bash\r\napt update && apt -y install python3-pip\r\napt -y install python3-openssl\r\npip3 install ansible\r\npip\r\n```'}, {'user_id': 'kenji-miyake', 'created_at': '2022-09-07T07:16:00Z', 'comment_text': ""This was okay.\r\n\r\n```\r\ndocker run --rm -it ubuntu:20.04 /bin/bash\r\napt update && apt -y install python3-pip\r\napt -y install python3-openssl\r\npip3 install ansible\r\napt -y purge python3-openssl\r\napt autoremove\r\napt -y install python3-openssl\r\npip\r\n```\r\n\r\nConsidering the following result, the problem is:\r\n- If `python3-openssl` is installed before Ansible, Ansible won't install `cryptography`.\r\n- If `python3-openssl` isn't installed before Ansible, Ansible will install `cryptography`.\r\n  - And if we install `python3-openssl` after that, the APT version of `cryptography` is newly installed and referenced from `pip`, which causes an error.\r\n\r\n```console\r\n$ docker run --rm -it ubuntu:20.04 /bin/bash\r\n$ apt update && apt -y install python3-pip\r\n$ apt -y install python3-openssl\r\n$ pip3 install ansible\r\n$ apt -y purge python3-openssl\r\n$ apt autoremove\r\n$ pip3 install ansible\r\nRequirement already satisfied: ansible in /usr/local/lib/python3.8/dist-packages (6.3.0)\r\nRequirement already satisfied: ansible-core~=2.13.3 in /usr/local/lib/python3.8/dist-packages (from ansible) (2.13.3)\r\nRequirement already satisfied: jinja2>=3.0.0 in /usr/local/lib/python3.8/dist-packages (from ansible-core~=2.13.3->ansible) (3.1.2)\r\nCollecting cryptography\r\n  Downloading cryptography-38.0.0-cp36-abi3-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (4.1 MB)\r\n     |████████████████████████████████| 4.1 MB 17.7 MB/s\r\nRequirement already satisfied: PyYAML>=5.1 in /usr/local/lib/python3.8/dist-packages (from ansible-core~=2.13.3->ansible) (6.0)\r\nRequirement already satisfied: resolvelib<0.9.0,>=0.5.3 in /usr/local/lib/python3.8/dist-packages (from ansible-core~=2.13.3->ansible) (0.8.1)\r\nRequirement already satisfied: packaging in /usr/local/lib/python3.8/dist-packages (from ansible-core~=2.13.3->ansible) (21.3)\r\nRequirement already satisfied: MarkupSafe>=2.0 in /usr/local/lib/python3.8/dist-packages (from jinja2>=3.0.0->ansible-core~=2.13.3->ansible) (2.1.1)\r\nCollecting cffi>=1.12\r\n  Downloading cffi-1.15.1-cp38-cp38-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (442 kB)\r\n     |████████████████████████████████| 442 kB 141.7 MB/s\r\nRequirement already satisfied: pyparsing!=3.0.5,>=2.0.2 in /usr/local/lib/python3.8/dist-packages (from packaging->ansible-core~=2.13.3->ansible) (3.0.9)\r\nCollecting pycparser\r\n  Downloading pycparser-2.21-py2.py3-none-any.whl (118 kB)\r\n     |████████████████████████████████| 118 kB 141.8 MB/s\r\nInstalling collected packages: pycparser, cffi, cryptography\r\nSuccessfully installed cffi-1.15.1 cryptography-38.0.0 pycparser-2.21\r\n```""}]"
chore: update tool versions,awf-autoware-bot[bot],2022-09-07T00:04:03Z,[]
Reduce docker image size for runtime usages,Sharrrrk,2022-09-05T03:12:47Z,"[{'user_id': 'Sharrrrk', 'created_at': '2022-09-10T01:56:28Z', 'comment_text': 'With docker image built from nvidia/cuda:11.4.0-runtime-ubuntu20.04, and runtime dependencies installed for autoware, the disk usage of `/usr/local/cuda-11.4` folder could be reduced by 2.2GB.\r\n\r\nOriginal:   `4.0G    /usr/local/cuda-11.4`\r\nNew:        `1.8G    /usr/local/cuda-11.4`\r\n\r\nDNN related runtime dependencies:\r\n- `libcudnn8`\r\n- `libnvinfer8`\r\n- `libnvinfer-plugin8`\r\n- `libnvonnxparsers8`\r\n- `libnvparsers8`'}, {'user_id': 'Sharrrrk', 'created_at': '2022-09-10T10:06:47Z', 'comment_text': ""Currently I'm thinking of two approaches of this work:\r\n\r\n- Reduce size of `prebuilt` image\r\n  Considering the prebuilt images is for users to try out Autoware quickly, dev environment could be remove from it. \r\n\r\n- Keep current `prebuilt` image and build another `runtime` image\r\n  This allows users to rebuild partial of Autoware, not the whole project using prebuilt image, then runtime image may be provided just for execution. \r\n\r\nThe main concept of size reducing:\r\n- Only use runtime libraries for CUDA/TensorRT (This could save ~2.2GB)\r\n- Only copy the `install` folder or maybe also keep `src` folder (This could save up to ~3.3GB)\r\n\r\n@kenji-miyake, what's your opinion about it ?""}, {'user_id': 'kenji-miyake', 'created_at': '2022-09-10T10:22:40Z', 'comment_text': ""@Sharrrrk Thank you for investigating this issue!\r\nI totally agree with you, and either option seems okay. The first option would be better as a first step because it's simpler.""}, {'user_id': 'kaspermeck-arm', 'created_at': '2022-09-11T21:32:03Z', 'comment_text': ""@Sharrrrk thanks for taking this on!\r\n\r\nFor inspiration, you could take a look at the images layers which ROS and NVIDIA have used to create their Docker images. See\r\n* https://github.com/osrf/docker_images/blob/3f4fbca923d80f834f3a89b5960bad5582652519/ros/galactic/ubuntu/focal/ros-core/Dockerfile\r\n* https://hub.docker.com/layers/nvidia/cuda/11.4.2-runtime-ubuntu18.04/images/sha256-9fd4770341bd8f2cd754b70d552dfd0cc5e6e3ed1406449f00b1c5bb944133b0?context=explore\r\n\r\nI'd recommend building up a new container and not removing from an existing one.""}, {'user_id': 'Sharrrrk', 'created_at': '2022-09-14T13:43:05Z', 'comment_text': ""Hi @kasperornmeck, I looked into the docker file of Nvidia and ROS, Nvidia used a script from outside to install all the packages, and for ROS, it's just like what have been implented in current ansible script. So I would say that use nvidia runtime docker image as base would be a good and neat approach. I will modify the ansible srcipts (add a variant that only installs runtime dependencies) and the Docker file (use mutlti stage build) of course, so that the `prebuilt` image could reduce it's size in later build. ""}, {'user_id': 'Sharrrrk', 'created_at': '2022-09-15T03:03:47Z', 'comment_text': ""Hi @kasperornmeck, I looked into the docker file of Nvidia and ROS, Nvidia used a script from outside to install all the packages, and for ROS, it's just like what have been implented in current ansible script. So I would say that use nvidia runtime docker image as base would be a good and neat approach. I will modify the ansible srcipts (add a variant that only installs runtime dependencies) and the Docker file (use mutlti stage build) of course, so that the `prebuilt` image could reduce it's size in later build. ""}, {'user_id': 'kaspermeck-arm', 'created_at': '2022-09-19T15:09:41Z', 'comment_text': ""Hi @Sharrrrk \r\nI was installing the NVIDIA driver using the runfile (local) method. You might already be aware of this but you can install only the driver, or any of the other software by selecting/deselecting, e.g., all the runtime dependencies.\r\n\r\n```\r\nlqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqk\r\nx CUDA Installer                                                               x\r\nx - [X] Driver                                                                 x\r\nx      [X] 515.65.01                                                           x\r\nx - [ ] CUDA Toolkit 11.7                                                      x\r\nx    - [ ] CUDA Libraries 11.7                                                 x\r\nx       + [ ] CUDA Development 11.7                                            x\r\nx       - [ ] CUDA Runtime 11.7                                                x\r\nx            [ ] cuda-cudart                                                   x\r\nx            [ ] cuda-nvrtc                                                    x\r\nx            [ ] libcublas11                                                   x\r\nx            [ ] libcufft                                                      x\r\nx            [ ] libcurand                                                     x\r\nx            [ ] libcusolver                                                   x\r\nx            [ ] libcusparse                                                   x\r\nx            [ ] libnpp                                                        x\r\nx            [ ] libnvjpeg                                                     x\r\nx    - [ ] CUDA Tools 11.7                                                     x\r\nx       + [ ] CUDA Command Line Tools 11.7                                     x\r\nx       + [ ] CUDA Visual Tools 11.7                                           x\r\nx    - [ ] CUDA Compiler 11.7                                                  x\r\nx         [ ] cuda-cuobjdump                                                   x\r\nx                                                                              x\r\nx Up/Down: Move | Left/Right: Expand | 'Enter': Select | 'A': Advanced options x\r\n```\r\n""}, {'user_id': 'Sharrrrk', 'created_at': '2022-09-20T07:57:10Z', 'comment_text': 'Hi @kasperornmeck  thanks for the information, I will compare the docker size between manually install and cuda-runtime.'}, {'user_id': 'Sharrrrk', 'created_at': '2022-09-20T07:58:07Z', 'comment_text': 'Currently I have started to change Dockerfile and ansible scripts, the main ideas:\r\n-  Use cuda runtime images as base\r\n-  Only runtime packages of TensorRT are installed\r\n-  Only minimal set of ROS packages are installed\r\n-  Multistage image build, copy install folder'}, {'user_id': 'BonoloAWF', 'created_at': '2023-01-18T13:11:36Z', 'comment_text': '@Sharrrrk have you created a PR for these changes? If so, please link it to the Issue. '}, {'user_id': 'xmfcx', 'created_at': '2023-04-28T13:42:52Z', 'comment_text': ""I've created this discussion on re-layering of the dockerfile/image:\r\n\r\nhttps://github.com/orgs/autowarefoundation/discussions/3469""}, {'user_id': 'kaspermeck-arm', 'created_at': '2023-07-06T13:47:08Z', 'comment_text': 'Merge this issue with https://github.com/autowarefoundation/autoware.universe/issues/4111.'}]"
docs(ansible/pre_commit): remove adding golang repository for humble,xmfcx,2022-09-02T17:39:00Z,[]
ci: add cancel-previous-workflows.yaml,kenji-miyake,2022-09-02T00:53:28Z,[]
feat(ansible/tensorrt): add allow_change_held_packages option,kenji-miyake,2022-09-01T06:25:37Z,"[{'user_id': 'kenji-miyake', 'created_at': '2022-09-01T06:27:20Z', 'comment_text': 'My test results:\r\n\r\n[Installed version]\r\n\r\n```\r\ncuda_version=11.6\r\ncudnn_version=8.4.1.50-1+cuda11.6\r\ntensorrt_version=8.4.2-1+cuda11.6\r\n```\r\n\r\n[Installing version]\r\n\r\n```\r\ncuda_version=11.4\r\ncudnn_version=8.2.4.15-1+cuda11.4\r\ntensorrt_version=8.2.4-1+cuda11.4\r\n```\r\n\r\n[Without this PR]\r\n\r\n```\r\nTASK [autoware.dev_env.tensorrt : Install cuDNN and TensorRT] ****************************************************************************************************\r\nfatal: [localhost]: FAILED! => {""cache_update_time"": 1662012785, ""cache_updated"": true, ""changed"": false, ""msg"": ""\'/usr/bin/apt-get -y -o \\""Dpkg::Options::=--force-confdef\\"" -o \\""Dpkg::Options::=--force-confold\\""       install \'libcudnn8=8.2.4.15-1+cuda11.4\' \'libcudnn8-dev=8.2.4.15-1+cuda11.4\' \'libnvinfer8=8.2.4-1+cuda11.4\' \'libnvinfer-plugin8=8.2.4-1+cuda11.4\' \'libnvparsers8=8.2.4-1+cuda11.4\' \'libnvonnxparsers8=8.2.4-1+cuda11.4\' \'libnvinfer-dev=8.2.4-1+cuda11.4\' \'libnvinfer-plugin-dev=8.2.4-1+cuda11.4\' \'libnvparsers-dev=8.2.4-1+cuda11.4\' \'libnvonnxparsers-dev=8.2.4-1+cuda11.4\' --allow-downgrades\' failed: E: Held packages were changed and -y was used without --allow-change-held-packages.\\n"", ""rc"": 100, ""stderr"": ""E: Held packages were changed and -y was used without --allow-change-held-packages.\\n"", ""stderr_lines"": [""E: Held packages were changed and -y was used without --allow-change-held-packages.""], ""stdout"": ""Reading package lists...\\nBuilding dependency tree...\\nReading state information...\\nThe following held packages will be changed:\\n  libcudnn8 libcudnn8-dev libnvinfer-dev libnvinfer-plugin-dev\\n  libnvinfer-plugin8 libnvinfer8 libnvonnxparsers-dev libnvonnxparsers8\\n  libnvparsers-dev libnvparsers8\\nThe following packages will be DOWNGRADED:\\n  libcudnn8 libcudnn8-dev libnvinfer-dev libnvinfer-plugin-dev\\n  libnvinfer-plugin8 libnvinfer8 libnvonnxparsers-dev libnvonnxparsers8\\n  libnvparsers-dev libnvparsers8\\n0 upgraded, 0 newly installed, 10 downgraded, 0 to remove and 25 not upgraded.\\n"", ""stdout_lines"": [""Reading package lists..."", ""Building dependency tree..."", ""Reading state information..."", ""The following held packages will be changed:"", ""  libcudnn8 libcudnn8-dev libnvinfer-dev libnvinfer-plugin-dev"", ""  libnvinfer-plugin8 libnvinfer8 libnvonnxparsers-dev libnvonnxparsers8"", ""  libnvparsers-dev libnvparsers8"", ""The following packages will be DOWNGRADED:"", ""  libcudnn8 libcudnn8-dev libnvinfer-dev libnvinfer-plugin-dev"", ""  libnvinfer-plugin8 libnvinfer8 libnvonnxparsers-dev libnvonnxparsers8"", ""  libnvparsers-dev libnvparsers8"", ""0 upgraded, 0 newly installed, 10 downgraded, 0 to remove and 25 not upgraded.""]}\r\n\r\nPLAY RECAP *******************************************************************************************************************************************************\r\nlocalhost                  : ok=46   changed=0    unreachable=0    failed=1    skipped=3    rescued=0    ignored=0   \r\n\r\nFailed.\r\n```\r\n\r\n[With this PR]\r\n\r\n```\r\nTASK [autoware.dev_env.tensorrt : Install cuDNN and TensorRT] ****************************************************************************************************\r\nchanged: [localhost]\r\n\r\nTASK [autoware.dev_env.tensorrt : Prevent CUDA-related packages from upgrading] **********************************************************************************\r\nchanged: [localhost] => (item=libcudnn8)\r\nchanged: [localhost] => (item=libcudnn8-dev)\r\nchanged: [localhost] => (item=libnvinfer8)\r\nchanged: [localhost] => (item=libnvinfer-plugin8)\r\nchanged: [localhost] => (item=libnvparsers8)\r\nchanged: [localhost] => (item=libnvonnxparsers8)\r\nchanged: [localhost] => (item=libnvinfer-dev)\r\nchanged: [localhost] => (item=libnvinfer-plugin-dev)\r\nchanged: [localhost] => (item=libnvparsers-dev)\r\nchanged: [localhost] => (item=libnvonnxparsers-dev)\r\n\r\nPLAY RECAP *******************************************************************************************************************************************************\r\nlocalhost                  : ok=48   changed=2    unreachable=0    failed=0    skipped=3    rescued=0    ignored=0   \r\n\r\nCompleted.\r\n```'}]"
chore(ansible): upgrade version from 5 to 6,kenji-miyake,2022-09-01T05:26:31Z,"[{'user_id': 'kenji-miyake', 'created_at': '2022-09-01T05:27:21Z', 'comment_text': 'Build CI: https://github.com/autowarefoundation/autoware/runs/8128283921?check_suite_focus=true'}]"
chore(.clang-tidy): apply yamllint,kenji-miyake,2022-08-29T10:38:16Z,[]
chore(.clang-tidy): fix settings of readability-identifier-naming,kenji-miyake,2022-08-29T08:56:09Z,"[{'user_id': 'isamu-takagi', 'created_at': '2022-08-29T09:16:30Z', 'comment_text': ""> Use lower_case for ConstexprVariableCase.\r\n\r\nFor message type, the rosidl disallows the use of constant names other than `UPPER_CASE`. Can this pass the check? And the google guideline says to use `kConstatntName`. So is this Autoware's own rule?""}, {'user_id': 'kenji-miyake', 'created_at': '2022-08-29T10:16:04Z', 'comment_text': ""> For message type, the rosidl disallows the use of constant names other than UPPER_CASE. Can this pass the check?\r\n\r\nI've confirmed this behavior. `clang-tidy` didn't raise warnings unless we intentionally add `-system-headers` and `-header-fileter=.*`.\r\nSince it only affects to user code, I think it's acceptable.\r\n\r\n> And the google guideline says to use kConstatntName. So is this Autoware's own rule?\r\n\r\nYes. I personally think it's acceptable considering one of the rationales `consistency across languages` in ROS 2 Docs.\r\n\r\nAs you write [here](https://github.com/autowarefoundation/autoware.universe/blob/3cae6eca45b36b75c696780e67aabaee05330629/common/autoware_ad_api_specs/include/autoware_ad_api_specs/routing.hpp#L50-L53), it is natural that we use lower_case for `constexpr` variables.\r\n\r\n@isamu-takagi What do you think?""}]"
Autoware.Universe Docker Installation Procedures are wrong,Croquembouche,2022-08-28T21:39:44Z,"[{'user_id': 'maxime-clem', 'created_at': '2022-08-28T22:35:00Z', 'comment_text': 'Thank you for opening this issue.\r\nI found 2 different instruction pages about running Autoware with Docker:\r\n- Documentation repository: https://github.com/autowarefoundation/autoware-documentation/blob/main/docs/installation/autoware/docker-installation.md\r\n- Autoware repository: https://github.com/autowarefoundation/autoware/blob/main/docker/README.md\r\n\r\n~Your issue seems to be that the instructions on the Autoware repository are wrong~. Is my understanding correct ? **EDIT: both instructions page are apparently wrong**\r\n\r\nTo avoid future confusion, I propose to only maintain one page of documentation on the Documentation repository.\r\nThe one on the Autoware repository can then be deleted or modified to simply link to the page on the Documentation repository.'}, {'user_id': 'Croquembouche', 'created_at': '2022-08-29T13:23:35Z', 'comment_text': 'Hi Max,\n\nBoth of these documentations are wrong. They have the wrong option for rocker and the wrong Autoware docker image.\n\nThe part to verify that docker is installed correctly is also wrong because NVIDIA changed their wording recently.\n\nYes, I think there should only be 1 installation documentation to avoid confusion.'}, {'user_id': 'maxime-clem', 'created_at': '2022-08-31T03:10:16Z', 'comment_text': 'Can you please post more details about the issues you had and how you fixed them ?\r\n\r\nThe images were recently updated and now need to be suffixed with `-cuda` (you can find the list of images here: https://github.com/autowarefoundation/autoware/pkgs/container/autoware-universe/versions?filters%5Bversion_type%5D=tagged). Could it have been the cause of some of your issues ?\r\n\r\nOnce you share more details I will try to reproduce the issues.'}, {'user_id': 'msanchezvicom', 'created_at': '2022-09-05T10:04:25Z', 'comment_text': 'Hi @maxime-clem @Croquembouche , \r\n\r\ncould you finally find a way to correctly install Autoware?\r\n\r\nThanks'}, {'user_id': 'maxime-clem', 'created_at': '2022-09-05T10:58:18Z', 'comment_text': 'I followed the instructions from https://github.com/autowarefoundation/autoware-documentation/blob/main/docs/installation/autoware/docker-installation.md with a fresh clone. I installed the dependencies using Ansible and ran in a amd64 architecture with a NVIDIA GPU.\r\n\r\nI had no issue until building Autoware where I had the following error caused by missing dependencies:\r\n```\r\n--- stderr: tier4_pcl_extensions                                                  \r\nIn file included from /home/mclement/autoware/test_docker/src/universe/autoware.universe/sensing/tier4_pcl_extensions/src/voxel_grid_nearest_centroid.cpp:52:\r\n/home/mclement/autoware/test_docker/src/universe/autoware.universe/sensing/tier4_pcl_extensions/include/tier4_pcl_extensions/voxel_grid_nearest_centroid_impl.hpp:66:10: fatal error: range/v3/all.hpp: No such file or directory\r\n   66 | #include <range/v3/all.hpp>\r\n      |          ^~~~~~~~~~~~~~~~~~\r\n```\r\nI installed the missing dependencies using the following commands.\r\n```\r\nsudo apt update\r\nsource /opt/ros/galactic/setup.bash\r\nrosdep update\r\nrosdep install --from-paths . --ignore-src --rosdistro $ROS_DISTRO\r\n```\r\nAfter that I could build without error and could run Autoware without any problem.\r\n\r\n@Croquembouche please share more details about the issues you encountered.\r\nIt is possible that there are issues when installing dependencies without Ansible, when running without NVIDIA GPU, or when using an arm64 architecture.\r\n\r\nFor now I will open a PR to add the commands needed to install missing dependencies.'}, {'user_id': 'Croquembouche', 'created_at': '2022-09-06T23:46:20Z', 'comment_text': 'Hi,\n\nSorry for the late response. I tried the same instructions. But updating dependencies gave me ""invalid-cross device id"" when installing nvidia, cuda, and tensorrt. Manual install also resulted in this error.\n\nThe reason I discovered was that rocker\'s --cuda option is not available for 0.2.10 version.\n\nI\'ll upload the instructions that worked for me tomorrow when I get to the lab.\n\nBest,\nWilliam'}, {'user_id': 'maxime-clem', 'created_at': '2022-09-07T00:35:27Z', 'comment_text': 'You are right `rocker` does not support option `--cuda` but I am also using version `0.2.10` and I did not have issue.\r\nI cannot find any use of the option `--cuda` in the commands listed in the instructions but maybe it was recently changed.\r\nI am not sure what the `invalid-cross device id` could be. I will wait for more details.'}, {'user_id': 'Croquembouche', 'created_at': '2022-09-07T17:02:00Z', 'comment_text': ""> You are right `rocker` does not support option `--cuda` but I am also using version `0.2.10` and I did not have issue. I cannot find any use of the option `--cuda` in the commands listed in the instructions but maybe it was recently changed. I am not sure what the `invalid-cross device id` could be. I will wait for more details.\r\n\r\nHi,\r\n\r\nThe invalid cross device id comes when you update the nvidia drivers within the docker. Because rocker uses the gpu data from the host pc, and the autoware docker uses cuda 10.1 (latest cuda version is 11.7) and needs to be updated, the installer will try to update the driver on the host pc, resulting in invalid cross device id. \r\n\r\nThis issue has been solved in another issue. \r\n\r\nI'll attach the docker image that worked for me and the steps. \r\n\r\n""}, {'user_id': 'Croquembouche', 'created_at': '2022-09-07T17:06:43Z', 'comment_text': 'Steps to use Autoware.Universe in Docker(Rocker):\r\n\r\n1. Use this image ghcr.io/autowarefoundation/autoware-universe:galactic-latest-cuda. This image includes cuda 11.6, TensorRT, and CudaDNN.\r\n2. start rocker using this command, ""rocker --nvidia --x11 --user --env NVIDIA_DRIVER_CAPABILITIES="""" -- ghcr.io/autowarefoundation/autoware-universe:galactic-latest-cuda"". This will allow the host gpu to be used in the docker.\r\n3. You need at least 64GB free RAM to colcon build the project. Having less free memory might result in random CPP error. ""colcon build"" will throw error and terminate the build if the pc runs out of memory. The ""Add SWAP memory"" section in the documentation can be used to solve this issue.\r\n'}, {'user_id': 'Croquembouche', 'created_at': '2022-09-07T17:08:10Z', 'comment_text': 'I tried installing the dependencies with ANSIBLE. With the current listed docker image, I still receive an invalid cross device id when it tries to install/update cuda and the relevant nvidia drivers.'}, {'user_id': 'maxime-clem', 'created_at': '2022-09-09T09:29:52Z', 'comment_text': 'After some offline discussion, I was able to better understand the issue.\r\n- Installation of the **CUDA drivers on the host machine is missing** from the Docker installation instructions and from the Ansible playbook.\r\n\r\nCurrently, if someone starts from a fresh install of Ubuntu 20.04 and simply follows the Docker installation instruction, the CUDA drivers will be missing.\r\nThis can be solved by installing all dependencies (`./setup-dev-env.sh`) but it would be better if this was included in the Docker dependencies (`./setup-dev-env.sh docker`).'}, {'user_id': 'jfkkf123', 'created_at': '2022-10-04T15:35:44Z', 'comment_text': 'Hi,\r\nI install autoware via rocker following the instructions from [https://github.com/autowarefoundation/autoware-documentation/blob/main/docs/installation/autoware/docker-installation.md]. When I `colcon build --symlink-install --cmake-args -DCMAKE_BUILD_TYPE=Release` </br> I meet a problem </br> \r\n```\r\n--- stderr: trtexec_vendor\r\nCMake Error at CMakeLists.txt:15 (find_package):\r\n  By not providing ""Findcudnn_cmake_module.cmake"" in CMAKE_MODULE_PATH this\r\n  project has asked CMake to find a package configuration file provided by\r\n  ""cudnn_cmake_module"", but CMake did not find one.\r\n\r\n  Could not find a package configuration file provided by\r\n  ""cudnn_cmake_module"" with any of the following names:\r\n\r\n    cudnn_cmake_moduleConfig.cmake\r\n    cudnn_cmake_module-config.cmake\r\n```\r\nwhat should i do to fix this problem? </br>\r\nI find the cudnn and tensorrt files (.h .so) in the docker container.'}, {'user_id': 'maxime-clem', 'created_at': '2022-10-04T16:30:56Z', 'comment_text': 'If you followed the instructions I am not sure what could be the issue.\r\n- Do you run `colcon build` _inside_ the Docker container ?\r\n- Did you install the dependencies with `./setup-dev-env.sh` on the _host_ (not inside the Docker container) ?\r\n- Are you using a AMD64 architecture with a NVIDIA GPU ?'}, {'user_id': 'maxime-clem', 'created_at': '2022-10-06T04:23:32Z', 'comment_text': '> what should i do to fix this problem? I find the cudnn and tensorrt files (.h .so) in the docker container.\r\n\r\nThis error is probably caused by the following missing package: `ros-galactic-tensorrt-cmake-module`.\r\nMissing packages can be installed with the following command:\r\n```console\r\nrosdep install -y --from-paths src --ignore-src --rosdistro $ROS_DISTRO\r\n```'}, {'user_id': 'jfkkf123', 'created_at': '2022-10-07T14:26:48Z', 'comment_text': '> > what should i do to fix this problem? I find the cudnn and tensorrt files (.h .so) in the docker container.\r\n> \r\n> This error is probably caused by the following missing package: `ros-galactic-tensorrt-cmake-module`. Missing packages can be installed with the following command:\r\n> \r\n> ```\r\n> rosdep install -y --from-paths src --ignore-src --rosdistro $ROS_DISTRO\r\n> ```\r\n\r\nI update the docker image autoware-universe:latest-cuda and dependent ROS packages. Now everything is OK. Thank you.'}, {'user_id': 'maxime-clem', 'created_at': '2022-12-07T07:31:40Z', 'comment_text': 'The documentation and the ansible script have been updated.\r\nI followed the Docker installation instructions from a fresh Ubuntu 22.04 install and had no issue.'}]"
sending output via udp,urbansound8K,2022-08-26T11:22:58Z,"[{'user_id': 'mitsudome-r', 'created_at': '2022-09-15T07:45:49Z', 'comment_text': 'As mentioned in the [support guideline](https://autowarefoundation.github.io/autoware-documentation/main/support/support-guidelines/#github-issues), we are using Github issue as a place to track bugs and tasks. If you have question, GitHub Discussions is a better place. \r\nhttps://github.com/autowarefoundation/autoware/discussions/categories/q-a\r\n\r\nAs a short answer to your question, if you want to see the LiDAR data, ROS2 natively supports communication between multiple machines by setting the same [ROS_DOMAIN_ID](https://docs.ros.org/en/foxy/Concepts/About-Domain-ID.html)'}, {'user_id': 'urbansound8K', 'created_at': '2022-09-15T12:18:56Z', 'comment_text': 'I opened it the same day I posted this issue!\r\nhttps://github.com/autowarefoundation/autoware/discussions/2818\r\n\r\ncould that happned with ROS1?'}, {'user_id': 'mitsudome-r', 'created_at': '2022-09-20T16:27:57Z', 'comment_text': 'Checkout http://wiki.ros.org/ROS/Tutorials/MultipleMachines'}]"
fix: remove bin and samples to keep backward compatibility,wep21,2022-08-19T07:52:11Z,[]
ci(build): enable daily build,kenji-miyake,2022-08-18T07:03:56Z,[]
ci(setup-universe): remove --no-nvidia,kenji-miyake,2022-08-18T06:53:43Z,"[{'user_id': 'kenji-miyake', 'created_at': '2022-08-18T06:57:10Z', 'comment_text': ""I guess CI will fail because https://github.com/autowarefoundation/autoware/pull/2807 isn't merged yet. I'll wait for that.""}, {'user_id': 'kenji-miyake', 'created_at': '2022-08-18T07:27:53Z', 'comment_text': 'Failed as expected.\r\nhttps://github.com/autowarefoundation/autoware/runs/7893336027?check_suite_focus=true#step:4:17160'}, {'user_id': 'kenji-miyake', 'created_at': '2022-08-18T07:31:29Z', 'comment_text': ""I'll merge this and test #2807.""}]"
