title,Created_at,thread_id,subtitle_id,Type,Comment_text,creator
created .gitignore,2015-10-16T11:11:03Z,151,3,answered,"旧リポジトリは以下のようになっていました.

```
# GNU global tags
GTAGS
GRTAGS
GSYMS
GPATH

# Python byte-compile file
__pycache__/
*.py[co]

# editor backup files
*~
\#*\#

#eclipse settings
.cproject
.project
.pydevproject
.settings/
```
",syohex
created .gitignore,2015-10-16T11:35:38Z,151,4,answered,"@syohex 
旧リポジトリと同じ構成でお願いできないでしょうか。
お手数おかけして申し訳ございません。
",h-ohta
created .gitignore,2015-10-16T11:46:18Z,151,5,answered,"トップディレクトリ以外は同じはずなので, トップディレクトリだけ合わせれば済むものと思います.
",syohex
created .gitignore,2015-10-16T11:57:05Z,151,6,answered,"@syohex 
承知いたしました。
それではこちらで合わせてもよろしいでしょうか。
",h-ohta
created .gitignore,2015-10-16T11:57:32Z,151,7,answered,"> 承知いたしました。
> それではこちらで合わせてもよろしいでしょうか。

はいお願いします.
",syohex
created .gitignore,2015-10-16T12:00:14Z,151,8,answered,"@syohex 
修正いたしました。
お手数おかけしますが、ご確認よろしくお願いします。
",h-ohta
created .gitignore,2015-10-16T21:49:48Z,151,9,answered,"問題ないと思います.
",syohex
created .gitignore,2015-10-16T22:56:46Z,151,10,answered,"@syohex 
ではマージいたします。
お時間いただきありがとうございました。
",h-ohta
Fix ndt_stat handling,2015-10-16T05:35:53Z,161,,,,syouji
Develop waypoint saver,2015-10-16T03:06:02Z,162,,,,pdsljp
Publish gnss topics,2015-10-15T09:09:30Z,163,,,,syouji
Merge map_db with map_file.,2015-10-13T15:07:15Z,164,,,,kuriking
Set use_predict_pose off.,2015-10-13T08:32:18Z,165,,,,kitsukawa
Develop velocity set,2015-10-13T02:39:05Z,166,,,,TomohitoAndo
Integration of RCNN object detection on Autoware ,2015-10-08T07:10:30Z,167,1,questioned,"> 2nd argument of ConvertImageToBlob is reference, while 2nd argument of ConvertRoisToBlob is pointer. why ?

I was just testing your patience my dear @syohex 
http://redcloudinfotechii2012b.pbworks.com/f/1354563451/why.jpg
Really, thank you for your suggestions. 
I'll continue later with the rest.
",amc-nu
Integration of RCNN object detection on Autoware ,2015-10-29T01:03:03Z,167,2,questioned,"ping @syohex 
",amc-nu
Integration of RCNN object detection on Autoware ,2015-10-29T02:07:59Z,167,3,answered,"To download data file takes too long time. Please wait a while.
",syohex
Integration of RCNN object detection on Autoware ,2015-10-29T02:08:53Z,167,4,questioned,"Thanks Yosh-san

> On Oct 29, 2015, at 11:08, Syohei YOSHIDA notifications@github.com wrote:
> 
> To download data file takes too long time. Please wait a while.
> 
> ―
> Reply to this email directly or view it on GitHub.
",amc-nu
Integration of RCNN object detection on Autoware ,2015-10-29T03:25:41Z,167,5,questioned,"> > Why isn't this type enum RcnnDetectorClasses ?

You can change it if you wish Yosh
",amc-nu
Support direction angle,2015-10-08T06:01:59Z,172,,,,syouji
"Runtime Manager, fix bottom top5 showing from thread",2015-10-07T01:09:03Z,173,,,,kondoh2
"Goodbye hydro, Hello jade",2015-10-07T10:26:04Z,174,1,questioned,"Could anyone check whether Autoware works on jade ?
",syohex
"Goodbye hydro, Hello jade",2015-10-21T04:22:29Z,174,2,questioned,"I should improve Qt5 configuration. I'll send PR again.
",syohex
Update region_tlr,2015-10-02T12:12:29Z,176,1,questioned,"@syohex 
Could you please review modifications and merge PR if there is no problem?
I appreciate your always help.
",manato
Update region_tlr,2015-10-05T02:20:49Z,176,2,answered,"Merged.
",syohex
Update region_tlr,2015-10-05T11:34:01Z,176,3,questioned,"Thanks for reviewing. 
",manato
Fix circular dependency,2015-10-02T23:30:06Z,179,1,answered,"Yosh-san

I think your solution is great, thank you for taking the time for checking and fixing it.

Best regards,
Abraham

Syohei YOSHIDA さんは書きました : 

> @amc-nu There is circular dependency between klt package and cv_tracker package. cv_tracker links klt library, while klt uses cv_tracker message headers.
> 
> Currently klt package does not declare its dependency about cv_tracker(There is add_dependencies, but this is not enough, because cv_tracker is not declared in CATKIN_DEPENDS and package.xml). Build is failed if I declare klt dependency by that CMake finds circular dependency and raises error as below.
> 
> CMake Error at /home/syohei/Autoware/ros/build/catkin_generated/order_packages.cmake:179 (message): Circular dependency in subset of packages: cv_tracker, klt 
> 
> klt library is linked only from cv_tracker so I suppose klt library need not to be the own package.
> How about you ?
> 
> You can view, comment on, or merge this pull request online at:
> 
>   https://github.com/CPFL/Autoware/pull/76
> 
> Commit Summary
> 
> Fix circular dependency 
> 
> File Changes
> 
> D ros/src/computing/perception/detection/lib/image/klt/CMakeLists.txt (45) D ros/src/computing/perception/detection/lib/image/klt/package.xml (12) M ros/src/computing/perception/detection/packages/cv_tracker/CMakeLists.txt (14) R ros/src/computing/perception/detection/packages/cv_tracker/lib/lktracker/LkTracker.cpp (0) R ros/src/computing/perception/detection/packages/cv_tracker/lib/lktracker/LkTracker.hpp (1) R ros/src/computing/perception/detection/packages/cv_tracker/lib/lktracker/klt.cpp (2) M ros/src/computing/perception/detection/packages/cv_tracker/nodes/klt_track/klt_track.cpp (8) 
> 
> Patch Links:
> 
> https://github.com/CPFL/Autoware/pull/76.patchhttps://github.com/CPFL/Autoware/pull/76.diff 
> 
> —
> Reply to this email directly or view it on GitHub.￼
",amc-nu
Fix circular dependency,2015-10-05T01:19:58Z,179,2,questioned,"Thanks for reviewing. I have merged.
",syohex
"Runtime Manager, add top5 showing",2015-09-30T09:53:32Z,181,,,,kondoh2
Fix region tlr,2015-09-29T15:46:51Z,182,1,questioned,"I merge this PR tentatively.
Please notify me if there are any problem.
",manato
"Runtime Manager Topics tab, fix topic echo off, immediately",2015-09-29T06:47:16Z,183,,,,kondoh2
"Runtime Manager Topics tab, Echo ckbox default OFF, syslog OFF",2015-09-29T05:53:11Z,184,,,,kondoh2
"Runtime Manager Statu tab, stdout,stderr default off",2015-09-29T05:19:37Z,185,,,,kondoh2
Fix velocity computation on crossroads,2015-09-29T05:09:35Z,186,,,,syouji
"Runtime Manager Status tab, modify top cmd view width",2015-09-29T03:16:18Z,187,,,,kondoh2
Modify to deal with acceleration,2015-09-28T13:41:26Z,188,,,,TomohitoAndo
"Runtime Manager Status tab, update top command results font",2015-09-28T08:37:17Z,189,,,,kondoh2
Modified ndt_matching.launch to support 3D URG.,2015-09-27T19:32:48Z,190,,,,kitsukawa
Add predict_pose.,2015-09-27T18:53:11Z,191,,,,kitsukawa
Fix no-GPU platform issue,2015-09-25T12:39:35Z,192,1,answered,"マージしました。
対応ありがとうございます。
",TomohitoAndo
Develop sensor gnss,2015-09-25T10:54:17Z,193,,,,h-ohta
Correct package name,2015-09-25T07:29:54Z,194,,,,syohex
"Runtime Manager, brushup about link color setting",2015-09-25T04:01:16Z,195,,,,kondoh2
"Runtime Manager, brushup about wx.BoxSizer",2015-09-25T03:23:44Z,196,,,,kondoh2
"Runtime Manager Status tab, que clear at Stdout OFF and Stderr OFF",2015-09-24T08:00:31Z,197,1,answered,"ありがとうございます！
2015/09/24 16:58 ""kondoh2"" notifications@github.com:

> Merged #58 https://github.com/CPFL/Autoware/pull/58.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/CPFL/Autoware/pull/58#event-417826911.
",shinpei0208
"Runtime Manager Sensing Tab, add config to Javad",2015-09-24T06:22:33Z,198,,,,kondoh2
Mod dpm ocv,2015-09-24T01:55:46Z,199,,,,syohex
Clipping input detections to eschew an exception,2015-09-23T08:03:15Z,200,,,,amc-nu
Euclidean Clustering can optionally publish filtered point cloud and/or filtered ground points,2015-09-23T07:43:29Z,201,1,answered,"@amc-nu ,
Thanks for your great work.

This is a comparison picture.
![screenshot from 2015-09-23 16 21 12](https://cloud.githubusercontent.com/assets/3022416/10039948/e994db50-6211-11e5-9a64-0e8e89592090.jpg)

(The picture shows that ranging with /points_filtered can detect cars in far place which /vscan_image can't)

But, with regard to processing speed, points_filtered somewhat slower than vscan.
I'll send comparison video link later.
",manato
Euclidean Clustering can optionally publish filtered point cloud and/or filtered ground points,2015-09-25T02:19:25Z,201,2,questioned,"so, can we merge this one? @manato @syohex ??
",amc-nu
Euclidean Clustering can optionally publish filtered point cloud and/or filtered ground points,2015-09-25T02:38:29Z,201,3,answered,"I think yes.
",syohex
Euclidean Clustering can optionally publish filtered point cloud and/or filtered ground points,2015-09-25T04:42:47Z,201,4,answered,"I think so too.
",manato
Velocity set,2015-09-21T12:59:09Z,205,,,,TomohitoAndo
Fix kf,2015-09-21T10:58:38Z,206,1,answered,"I think you nailed it!
",amc-nu
Fix kf,2015-09-21T11:25:30Z,206,2,questioned,"I appreciate your help! 
",manato
Change variable name,2015-09-21T08:04:34Z,208,,,,TomohitoAndo
Ndt matching dev,2015-09-17T09:43:03Z,209,,,,kitsukawa
Velocity set,2015-09-17T10:05:52Z,210,1,questioned,"吉田様、丁寧にご教示いただきありがとうございます。
レビューしていただいた箇所を修正し、pushしました。
お手数ですが、もう一度ご確認お願いします。
親クラスに同じようなメソッドがある点と、関数にconstをつける点については、親クラス Path も変更する必要がありそうでしたので、太田さんと相談したのち、修正を加える予定です。
",TomohitoAndo
Velocity set,2015-09-18T10:01:28Z,210,2,answered,"こちらいつ頃マージできそうですか
",shinpei0208
Velocity set,2015-09-18T11:17:00Z,210,3,answered,"マージしました.
",syohex
Velocity set,2015-09-18T12:14:02Z,210,4,answered,"ありがとうございます！！
2015/09/18 20:17 ""Syohei YOSHIDA"" notifications@github.com:

> マージしました.
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/CPFL/Autoware/pull/49#issuecomment-141421598.
",shinpei0208
fix-dependency,2015-09-16T10:52:02Z,214,,,,h-ohta
Fix subscribing topic names,2015-09-16T08:20:38Z,215,,,,syouji
Cache current waypoints,2015-09-16T08:08:33Z,216,,,,syouji
"sound_player, update about sound file relative path",2015-09-16T06:28:26Z,217,,,,kondoh2
Use modified OpenCV function for adjusting parameter,2015-09-17T01:55:00Z,218,1,questioned,"This change was merged into [mod_dpm_ocv](https://github.com/CPFL/Autoware/tree/mod_dpm_ocv) branch
",syohex
"sound_player, add Autoware path to relative sound file path",2015-09-16T03:57:22Z,219,,,,kondoh2
Remove unnecessary code.,2015-09-15T10:13:38Z,220,,,,kitsukawa
Add estimate_twist.,2015-09-15T09:40:02Z,221,,,,kitsukawa
Added new sound files into sound_player,2015-09-15T08:14:06Z,222,,,,manato
Show lane_stop configurations,2015-09-15T02:48:42Z,223,,,,syouji
updated fusion to optionally read from any points to image projection,2015-09-16T03:12:07Z,224,1,answered,"平林君、こちらテストお願いできますか。

2015-09-15 0:45 GMT+09:00 Abraham notifications@github.com:

> - updated fusion to optionally subscribe to any points to image
>   projected topic(vscan_image, points_image, any output generated by
>   points2image) via argument points_node. default topic: vscan_image (not
>   changed)
> 
> -updated points2image topic to optionally project any pointcloud2 topic
> via argument point_node (i.e. segmentation, road,...).
> default topic: points_raw (not changed)
> 
> Could anybody test with a real rosbag file please?
> 
> ## Thanks in advance
> 
> You can view, comment on, or merge this pull request online at:
> 
>   https://github.com/CPFL/Autoware/pull/38
> Commit Summary
> - updated fusion to optionally read from any points to image projected
>   topic via argument points_node.
> 
> File Changes
> - _M_
>   ros/src/computing/perception/detection/packages/cv_tracker/launch/ranging.launch
>   https://github.com/CPFL/Autoware/pull/38/files#diff-0 (4)
> - _M_
>   ros/src/computing/perception/detection/packages/cv_tracker/nodes/range_fusion/range_fusion.cpp
>   https://github.com/CPFL/Autoware/pull/38/files#diff-1 (28)
> - _M_
>   ros/src/sensing/fusion/packages/points2image/nodes/points2image/points2image.cpp
>   https://github.com/CPFL/Autoware/pull/38/files#diff-2 (15)
> 
> Patch Links:
> - https://github.com/CPFL/Autoware/pull/38.patch
> - https://github.com/CPFL/Autoware/pull/38.diff
> 
> —
> Reply to this email directly or view it on GitHub
> https://github.com/CPFL/Autoware/pull/38.
",shinpei0208
updated fusion to optionally read from any points to image projection,2015-09-16T10:13:58Z,224,2,answered,"@amc-nu ,
When I specify the /points_image as input of ranging, no detection results appear on viewer.
![rviz_screenshot](https://cloud.githubusercontent.com/assets/3022416/9901954/edb21408-5ca5-11e5-8ada-cc47eb709fa8.png)

I think I have heard that /vscan_image contains some information (about height or something?) that /points_image doesn't while data type are same.
If ranging node uses the information, I think the compatibility between two topics may be lost.

Could you check it in source code?
As I can check the behavior, please notify if you need.

Thank you!
",manato
updated fusion to optionally read from any points to image projection,2015-09-16T10:45:09Z,224,3,questioned,"Hirabayashi-san

Thank you very much for testing. I'll modify the code according to your feedback.

Have a good night

Greetings
Abraham

Manato Hirabayashi さんは書きました : 

> @amc-nu ,
> When I specify the /points_image as input of ranging, no detection results appear on viewer.
> ￼
> 
> I think I have heard that /vscan_image contains some information (about height or something?) that /points_image doesn't while data type are same.
> If ranging node uses the information, I think the compatibility between two topics may be lost.
> 
> Could you check it in source code?
> As I can check the behavior, please notify if you need.
> 
> Thank you!
> 
> —
> Reply to this email directly or view it on GitHub.￼
",amc-nu
updated fusion to optionally read from any points to image projection,2015-09-16T15:16:11Z,224,4,questioned,"@manato 
I think this will make it. サンキュー
Could you please check it?
",amc-nu
updated fusion to optionally read from any points to image projection,2015-09-17T08:41:58Z,224,5,answered,"@amc-nu 
Thank you for great work!
Now this branch's modification looks working well.
(I'll send a link to comparison video by e-mail because I'm not sure to write here)

If you finish modification on this branch, please ask @syohex  to review code and merge to the master.
Thanks!
",manato
updated fusion to optionally read from any points to image projection,2015-09-17T09:07:07Z,224,6,questioned,"@syohex , Yosh-san could you check if everything is ok with this branch. If so, could you please merge it.
Thank you.
",amc-nu
updated fusion to optionally read from any points to image projection,2015-09-17T10:10:21Z,224,7,answered,"@amc-nu Please don't mix TAB and Spaces(This time, I have fixed). And your commit message does not accord with general git commit message rules. I suppose you should read git commit message guilde line(for example following URL). It is useful when you participate in open source projects.

See also
- http://chris.beams.io/posts/git-commit/ 
",syohex
Fix pos_db's bad message.,2015-09-14T08:30:28Z,231,,,,kuriking
added sleep,2015-09-14T06:08:48Z,232,1,questioned,"動作確認が出来ましたのでマージします。
",h-ohta
modified velocity_set.cpp,2015-09-12T11:15:27Z,233,,,,TomohitoAndo
modified velocity_set,2015-09-11T14:11:46Z,234,,,,TomohitoAndo
add ui/oculus,2015-09-10T12:13:12Z,235,,,,KenjiroYamada
Fix subscribing topic,2015-09-10T11:54:40Z,236,,,,syouji
Publish /estimated_vel_mps and /estimated_vel_kmph.,2015-09-10T09:22:37Z,237,,,,kitsukawa
fix typo,2015-09-10T09:04:34Z,238,,,,h-ohta
"Runtime Manager, update red alert condition",2015-09-10T07:24:17Z,239,,,,kondoh2
Fix car_pose and Change alpha value.,2015-09-10T07:17:44Z,240,,,,kuriking
Add waypoint_clicker,2015-09-10T05:13:58Z,241,,,,syouji
Update documents.,2015-09-09T12:54:32Z,242,,,,kuriking
Modified viewers to make them resizable and to make close button enable,2015-09-09T12:01:49Z,243,,,,manato
Added checkbox to runtime manger in order to boot baumer camera node,2015-09-09T10:37:47Z,244,,,,manato
Mod road wizard,2015-09-09T10:02:58Z,245,,,,manato
Import SmartWatch Application,2015-09-09T05:01:01Z,246,1,answered,"@syohex Thanks. I think it looks good.:ok_hand: 
",syouji
Improve local2global.cpp,2015-09-07T16:12:30Z,247,,,,kitsukawa
Thin color of car and pedestrian for old data.,2015-09-07T13:32:34Z,248,,,,kuriking
Fix road sign warning on Rviz,2015-09-07T06:22:00Z,249,,,,syouji
Add ladybug node,2015-09-04T07:23:36Z,250,1,questioned,"@amc-nu Can you check PR ?
",syohex
Add ladybug node,2015-09-04T09:57:57Z,250,2,answered,"Hello @syohex

Yes, I see it. You can merge it if everything is OK. Thanks.
",amc-nu
Add ladybug node,2015-09-04T10:01:40Z,250,3,questioned,"Thanks for reviewing. However many commits of old repository were merged. I think we should remove them before merging this PR. Hmm.
",syohex
Publish without change in default of vmap,2015-09-03T06:44:07Z,253,,,,syouji
Update dpm_ocv,2015-09-02T09:13:49Z,254,,,,syohex
"Runtime Manager, update load bar color",2015-09-02T08:15:54Z,255,,,,kondoh2
"Runtime Manager, add top cmd alert level setting",2015-09-02T07:50:06Z,256,,,,kondoh2
"Runtime Manager Sensing tab, add params to calibration publisher",2015-09-02T05:49:19Z,257,,,,kondoh2
"Runtime Manager Computing tab, add region_tlr diloag",2015-09-02T05:34:42Z,258,,,,kondoh2
"Runtime Manager Computing tab, add feat_proj dialog and adjust_xy msg",2015-09-02T05:16:53Z,259,,,,kondoh2
"Runtime Manager, update top command setting",2015-09-02T04:07:05Z,260,,,,kondoh2
"Runtime Manager, add bar to system load info",2015-08-31T11:57:52Z,261,,,,kondoh2
Add bar to cpu load,2015-08-31T11:28:00Z,262,,,,kondoh2
Better video links,2015-08-27T10:48:23Z,263,,,,syohex
Update link,2015-08-26T08:09:18Z,264,,,,syohex
Fix compile warnings,2015-08-26T07:35:03Z,265,,,,syohex
bag file to try autoware software-suites,2015-08-26T08:20:05Z,266,1,answered,"Please see page 16 of docs/jp/autoware-users-manual.pdf.

デモ用の launch ファイルを生成するスクリプト
http://db3.ertl.jp/autoware/sample_data/my_launch.sh
デモで使うデータ(守山地区の地図・キャリブレーション・経路)
http://db3.ertl.jp/autoware/sample_data/sample_moriyama_data.tar.gz
ROSBAG データ
http://db3.ertl.jp/autoware/sample_data/sample_moriyama_150324.tar.gz
",kuriking
bag file to try autoware software-suites,2015-08-26T08:20:59Z,266,2,questioned,"thanks a lot!
",garaemon
Add the state lattice motion planning features,2015-08-26T05:50:07Z,268,,,,syohex
Smooth acceleration and deceleration at crossroads,2015-08-26T03:57:08Z,269,,,,syouji
