title,user_id,created_at,comments
Update readme,syohex,2015-10-19T06:08:47Z,"[{'user_id': 'h-ohta', 'created_at': '2015-10-21T01:43:44Z', 'comment_text': '@syohex \nvelodyne pointcloudの依存関係に関してはソースからビルドする形に変えておりますので、aptからインストールする必要はなくなっております。\nビルド方法等詳細はInstall Velodyne Driver Dependenciesに記載しております。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T01:55:02Z', 'comment_text': 'なぜそうする必要があるのでしょうか ? パッケージ版では動かないというような問題があるのでしょうか ? (jadeでは velodyne-pointcloudパッケージは提供されていないので, ソースから構築する必要がありましたが). パッケージ版を使うべきでない理由があるのであれば, そのことを明記すべきだと思います.\n\nまたソースコードからビルドする際, リビジョンの指定が特にないのですが, 最新版で常にビルドできることが保証されているのでしょうか, また動作保証ができているのでしょうか ?\n\n特定のバージョンを利用する必要がある, パッケージ版では問題がある等であれば, ソースコードを手動でチェックアウトするのではなく, git submodule, subtree等を使った方がよいと思います.\n\nよろしくお願いします.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-21T02:09:23Z', 'comment_text': 'aptで提供されているパッケージ版ではyaml-cpp 0.5のサポートが不十分で、実際にキャリブレーションファイルの読み込みができませんでした。当時の最新ソースコードではその問題が修正されていたので、ソースからビルドする形に切り替えたという経緯があります。\n\ngit subtreeというものがあるのですね。初めて知りました。\nこれはあるコミットタイミングでのvelodyneリポジトリをAutowareに取り込むという理解でよろしいでしょうか。\n不勉強で申し訳ありません。\n\nよろしくお願いします。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T02:26:45Z', 'comment_text': '> aptで提供されているパッケージ版ではyaml-cpp 0.5のサポートが不十分で、実際にキャリブレーションファイルの読み込みができませんでした。当時の最新ソースコードではその問題が修正されていたので、ソースからビルドする形に切り替えたという経緯があります。\n\nこれは indigoでの話でしょうか ? indigoのパッケージだとバージョン 1.2.0が使われており, そのバージョンには yaml-cpp 0.5に対するサポートが含まれているように見えます(以下のコミットが含まれる.)\n\nhttps://github.com/ros-drivers/velodyne/commit/0b7a20918f65962f1bf0b4183722589aef239584\n\nパッケージ版が利用できる方が, ユーザ的にもメンテな的にも便利なので, それで動くかどうかよろしければ\n確認いただけないでしょうか ?\n\n> git subtreeというものがあるのですね。初めて知りました。\n> これはあるコミットタイミングでのvelodyneリポジトリをAutowareに取り込むという理解でよろしいでしょうか。\n> 不勉強で申し訳ありません。\n\nはい, そのような認識でよいです.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-21T02:35:07Z', 'comment_text': '> これは indigoでの話でしょうか ? indigoのパッケージだとバージョン 1.2.0が使われており, そのバージョンには yaml-cpp 0.5に対するサポートが含まれているように見えます(以下のコミットが含まれる.)\n> \n> ros-drivers/velodyne@0b7a209\n\n確かサポートはされているが内部的なバグがあった覚えがあります。\nこの後のコミットの\nros-drivers/velodyne@fc20169\nros-drivers/velodyne@fdba8a3\nによりそのバグが修正されたようです。\nこれは1.2.0以後のものなのでおそらく1.2.0ではまだ修正されていないはずですが、一度確認してみます。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T02:45:52Z', 'comment_text': 'http://repos.ros.org/repos/building/pool/main/r/ros-indigo-velodyne-pointcloud/\n\nパッケージのソースコードを見ると, その変更はまだ取り込まれていないようです.\nREADMEを修正します.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-21T02:47:39Z', 'comment_text': 'お手数おかけして申し訳ありません。\nそれではgit subtreeにて取り込む形に成るということでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T02:51:21Z', 'comment_text': 'とりあえずその方向で試してみます\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T03:41:16Z', 'comment_text': 'すでに `velodyne`というパッケージ(`sensing/drivers/lidar/packages/velodyne/`)があるので単純に `ros/src`の下に置くということはできませんでした(こうすると catkin_init_workspaceやら source devel/setup.bashをせずに済むのですが...). 依存関係用のディレクトリを作成し, その下に submoduleを置くことにします.\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T05:02:00Z', 'comment_text': 'マージしました.\n\nvelodyne-pointcloudパッケージを submoduleとして追加しました.\n`./catkin_make_release`コマンドを使ってビルドを行う場合は何の問題もないはずです. cakin_makeコマンドを行う場合は, 事前に `git submodule init && git submodule update`が必要になります.\n\n問題があればお知らせください.\nよろしくお願いします.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-21T05:17:45Z', 'comment_text': '迅速な対応有難うございました。\nこちらでも確認します。\n\nちなみに、`catkin_make`時に毎回`git submodule init && git submodule update`しなければならないのでしょうか。それとも一度`./catkin_make_release`した後に`catkin_make`をする場合は、上記は必要ないのでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T05:26:42Z', 'comment_text': '> ちなみに、catkin_make時に毎回git submodule init && git submodule updateしなければならないのでしょうか。それとも一度./catkin_make_releaseした後にcatkin_makeをする場合は、上記は必要ないのでしょうか。\n\n一度だけでいいです. `ros/depends/src/velodyne`以下にソースコードが取得されていれば実行する必要はありません.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-21T05:30:12Z', 'comment_text': '> 一度だけでいいです. ros/depends/src/velodyne以下にソースコードが取得されていれば実行する必要はありません.\n\n承知いたしました。対応並びにご教示ありがとうございました。\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-23T19:04:14Z', 'comment_text': '本日外での実験で気づいたのですが、インターネット接続がない場合./catkin_make_releaseを実行するとvelodyneレポジトリのクローンで止まってしまいます。\n外で実験をする場合インターネット接続がない場合が多数ですので、これは解決しないといけません。\nタイムアウト時間を短くすればいいとは思うのですが、そのようなことは可能なのでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-23T22:50:53Z', 'comment_text': 'Autowareの clone時に `--recursive`オプションをつけて submoduleも cloneしておくか,  インターネット下で一度でも構築しておけば問題は回避できると思います. それが無理な場合はソースコードをバンドル必要があると思います.\n\n> 外で実験をする場合インターネット接続がない場合が多数ですので、これは解決しないといけません。\n> タイムアウト時間を短くすればいいとは思うのですが、そのようなことは可能なのでしょうか。\n\nタイムアウトする場合, 必要なソースコードがないということになってしまうので, 適切ではないものと思います.\n'}, {'user_id': 'manato', 'created_at': '2015-11-02T13:28:21Z', 'comment_text': '@syohex \n\nvelodyne_driverのSubmodule化に関してですが，\nこちらでは最新のセンサにドライバを対応させるため，\n下記のような変更を加えて使用しています．\n\n``` diff\ndiff --git a/velodyne_driver/src/driver/driver.cc b/velodyne_driver/src/driver/driver.cc\nindex dbc36af..aec42ff 100644\n--- a/velodyne_driver/src/driver/driver.cc\n+++ b/velodyne_driver/src/driver/driver.cc\n@@ -43,6 +43,11 @@ VelodyneDriver::VelodyneDriver(ros::NodeHandle node,\n       packet_rate = 3472.17;            // 1333312 / 384\n       model_full_name = std::string(""HDL-"") + config_.model;\n     }\n+  else if (config_.model == ""64E_S3"")\n+    {\n+      packet_rate = 5800.0;\n+      model_full_name = std::string(""HDL-"") + config_.model;\n+    }\n   else if (config_.model == ""64E"")\n     {\n       packet_rate = 2600.0;\n\n```\n\nこの変更は，最新のドライバソース(https://github.com/ros-drivers/velodyne/blob/master/velodyne_driver/src/driver/driver.cc)やパッケージ版では対応がされておらず，\n新規にAutowareをセットアップするごとに，こちらで毎回ソースコードを\n変更しております．\n（かつ，追加行の3行目にある5800.0という値は実験的な値であり，\n正確なものでは無いため，今後変更する可能性があります）\n\nこのセンサは今後ユーザが増えると考えられるため，この変更を\n可能であればAutowareに組み込みたい（catkin_make_release時に自動的に反映されるようにしたい）のですが，何か良い方法をご存知でしたら，ご教示いただけませんでしょうか？\n\nご多用のところ，誠に恐れ入りますが，上記ご検討のほどよろしくお願い致します．\n'}, {'user_id': 'syohex', 'created_at': '2015-11-02T14:01:47Z', 'comment_text': '1. 本家に変更を取り込んでもらい, 適用後 submoduleのリビジョンを更新する\n2. パッチを同梱し, ビルドスクリプト実行時に適用する\n3. velodyneを(一時的?)に forkし, その差分を適用, submoduleの参照先をそちらにする\n\nのいずれかになるかと思います. 1.が最も望ましい形ではあると思いますが, packet_rateが\n定まっていないということでマージは難しいのではないかと思います. PRの傾向を見ても\n安易にマージしてくれるプロダクトではなさそう.\n\nとなると 2, 3でしょうか. 今後変更することがないのであれば, 2の方が楽かと思いますが,\n変更を頻繁に行う可能性がるとなると 3でしょうか.\n'}, {'user_id': 'manato', 'created_at': '2015-11-04T00:26:24Z', 'comment_text': '@syohex \nご教示，ありがとうございます．\nどの方法で行くか，先生と相談したいと思います．\n\n@shinpei0208 \n今後の変更可能性を考慮して，3で行こうと思うのですが，CPFL直下にforkしてしまって大丈夫でしょうか？\n'}, {'user_id': 'h-ohta', 'created_at': '2015-11-06T05:59:32Z', 'comment_text': '@syohex @manato\n先生との議論の結果、3で行くことになりました。\nまた、submoduleの置く場所ですが、\n元あった/ros/src/sensing/drivers/lidar/packages/velodyneパッケージを削除してその場所に置き、元あったvelodyneパッケージにあるlaunchファイルをsubmoduleのほうに移動させることでdependsディレクトリを使わずに済むようになると思います。\n仕様が二転三転して大変申し訳ありません。\nこのような形でよろしいでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2015-11-09T02:42:20Z', 'comment_text': 'それでうまくいくかをとりあえず試してみようかと思います.\n'}, {'user_id': 'syohex', 'created_at': '2015-11-09T07:23:23Z', 'comment_text': 'https://github.com/CPFL/Autoware/pull/90#issuecomment-154310428 に対応するための PRを出しました. https://github.com/CPFL/Autoware/pull/114 ご確認ください. よろしくお願いします.\n\nVelodyneパッケージは https://github.com/CPFL/velodyne に forkしました. 本家と同期を取るために masterブランチは手を付けずに Autowareブランチを利用するようにしています.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-11-10T10:15:20Z', 'comment_text': '@syohex \n対応有難うございます。\nsubtreeの仕様になれることが出来れば大変使いやすいものに感じました。\nvelodyneドライバを編集した後のpushには気をつけます。\nただ、subtreeであることを知らない方が修正し、間違ってpushしてしまうこともありえますので、周知するようにReadmeなどに記載をお願いできますでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2015-11-10T11:07:49Z', 'comment_text': 'https://github.com/CPFL/Autoware/commit/ab8dfb617f646434f3dc8e74c4a332a43e8f85f3\n\n追加しました.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-11-11T01:05:28Z', 'comment_text': '@syohex \nありがとうございます。\n\n@manato @shinpei0208 \n以上でいかがでしょうか。\n'}, {'user_id': 'manato', 'created_at': '2015-11-11T09:21:25Z', 'comment_text': '@syohex , @h-ohta \nご対応ありがとうございます。大丈夫だと思いますので、マージをお願い致します。\n'}, {'user_id': 'syohex', 'created_at': '2015-11-11T09:58:06Z', 'comment_text': 'マージしました.\n'}, {'user_id': 'syohex', 'created_at': '2015-11-11T10:04:03Z', 'comment_text': 'I have integrated velodyne source code into this repository as `git subtree`. Original repository is here(https://github.com/CPFL/velodyne), this is forked version. Please be careful for changing velodyne code from this repository. That may break repository history. You must learn about `git subtree`, `git subtree push`, `git subtree split` etc.\n\nVelodyneのソースコードを Autowareリポジトリに `git subtree`として取り込みました. オリジナルは https://github.com/CPFL/velodyne にあります(本家の fork版です). velodyneのコードを本リポジトリから修正する場合は注意が必要です. 他のソースコードと同じように `git push`をすると履歴がいろいろと壊れます. 変更する場合は, `git subtree push`, `git subtree split`を使う必要があります.\n'}, {'user_id': 'pdsljp', 'created_at': '2015-11-17T09:01:35Z', 'comment_text': '@syohex \nsubtreeを編集し、`git subtree push` を行おうとしたのですが、\n403で弾かれてしまいます。\n権限などはどうなっていますでしょうか？\n'}, {'user_id': 'syohex', 'created_at': '2015-11-17T09:08:30Z', 'comment_text': '`git subtree push`の際, どのようなコマンドを実行したか示していただけないでしょうか ?\n'}, {'user_id': 'syohex', 'created_at': '2015-11-17T09:14:19Z', 'comment_text': '無理なようでしたら, https://github.com/CPFL/velodyne を直接操作していただくというのでも良いですが.\n'}]"
created .gitignore,pdsljp,2015-10-16T11:00:51Z,"[{'user_id': 'pdsljp', 'created_at': '2015-10-16T11:02:22Z', 'comment_text': '申し訳ありませんが、適宜ignoreファイルを追加おねがいします\n'}, {'user_id': 'syohex', 'created_at': '2015-10-16T11:06:44Z', 'comment_text': 'ignoreファイルは以下に存在しています.\n\n```\n% git ls-files | grep .gitignore\nros/.gitignore\nros/src/computing/perception/detection/packages/road_wizard/.gitignore\nros/src/sensing/drivers/gnss/packages/javad_navsat_driver/.gitignore\nros/src/sensing/fusion/packages/calibration_camera_lidar/.gitignore\nros/src/sensing/fusion/packages/points2image/.gitignore\nros/src/util/packages/RobotSDK/glviewer/.gitignore\nros/src/util/packages/RobotSDK/rosinterface/.gitignore\nros/src/util/packages/runtime_manager/scripts/.gitignore\nui/tablet/AutowareRider/.gitignore\nui/watch/Voice/.gitignore\nui/watch/Voice/mobile/.gitignore\nui/watch/Voice/wear/.gitignore\nui/watch/mapdemo/.gitignore\nui/watch/mapdemo/app/.gitignore\nui/watch/mapdemo/mobile/.gitignore\nvehicle/zmp/hv/.gitignore\nvehicle/zmp/hv2/.gitignore\n```\n'}, {'user_id': 'syohex', 'created_at': '2015-10-16T11:11:03Z', 'comment_text': '旧リポジトリは以下のようになっていました.\n\n```\n# GNU global tags\nGTAGS\nGRTAGS\nGSYMS\nGPATH\n\n# Python byte-compile file\n__pycache__/\n*.py[co]\n\n# editor backup files\n*~\n\\#*\\#\n\n#eclipse settings\n.cproject\n.project\n.pydevproject\n.settings/\n```\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-16T11:35:38Z', 'comment_text': '@syohex \n旧リポジトリと同じ構成でお願いできないでしょうか。\nお手数おかけして申し訳ございません。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-16T11:46:18Z', 'comment_text': 'トップディレクトリ以外は同じはずなので, トップディレクトリだけ合わせれば済むものと思います.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-16T11:57:05Z', 'comment_text': '@syohex \n承知いたしました。\nそれではこちらで合わせてもよろしいでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-16T11:57:32Z', 'comment_text': '> 承知いたしました。\n> それではこちらで合わせてもよろしいでしょうか。\n\nはいお願いします.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-16T12:00:14Z', 'comment_text': '@syohex \n修正いたしました。\nお手数おかけしますが、ご確認よろしくお願いします。\n'}, {'user_id': 'syohex', 'created_at': '2015-10-16T21:49:48Z', 'comment_text': '問題ないと思います.\n'}, {'user_id': 'h-ohta', 'created_at': '2015-10-16T22:56:46Z', 'comment_text': '@syohex \nではマージいたします。\nお時間いただきありがとうございました。\n'}]"
Fix ndt_stat handling,syouji,2015-10-16T05:35:53Z,[]
Develop waypoint saver,pdsljp,2015-10-16T03:06:02Z,[]
Publish gnss topics,syouji,2015-10-15T09:09:30Z,[]
Merge map_db with map_file.,kuriking,2015-10-13T15:07:15Z,[]
Set use_predict_pose off.,kitsukawa,2015-10-13T08:32:18Z,[]
Develop velocity set,TomohitoAndo,2015-10-13T02:39:05Z,[]
Integration of RCNN object detection on Autoware ,amc-nu,2015-10-08T06:30:07Z,"[{'user_id': 'amc-nu', 'created_at': '2015-10-08T07:10:30Z', 'comment_text': ""> 2nd argument of ConvertImageToBlob is reference, while 2nd argument of ConvertRoisToBlob is pointer. why ?\n\nI was just testing your patience my dear @syohex \nhttp://redcloudinfotechii2012b.pbworks.com/f/1354563451/why.jpg\nReally, thank you for your suggestions. \nI'll continue later with the rest.\n""}, {'user_id': 'amc-nu', 'created_at': '2015-10-29T01:03:03Z', 'comment_text': 'ping @syohex \n'}, {'user_id': 'syohex', 'created_at': '2015-10-29T02:07:59Z', 'comment_text': 'To download data file takes too long time. Please wait a while.\n'}, {'user_id': 'amc-nu', 'created_at': '2015-10-29T02:08:53Z', 'comment_text': 'Thanks Yosh-san\n\n> On Oct 29, 2015, at 11:08, Syohei YOSHIDA notifications@github.com wrote:\n> \n> To download data file takes too long time. Please wait a while.\n> \n> ―\n> Reply to this email directly or view it on GitHub.\n'}, {'user_id': 'amc-nu', 'created_at': '2015-10-29T03:25:41Z', 'comment_text': ""> > Why isn't this type enum RcnnDetectorClasses ?\n\nYou can change it if you wish Yosh\n""}]"
Support direction angle,syouji,2015-10-08T06:01:59Z,[]
"Runtime Manager, fix bottom top5 showing from thread",kondoh2,2015-10-07T01:09:03Z,[]
"Goodbye hydro, Hello jade",syohex,2015-10-06T02:28:15Z,"[{'user_id': 'syohex', 'created_at': '2015-10-07T10:26:04Z', 'comment_text': 'Could anyone check whether Autoware works on jade ?\n'}, {'user_id': 'syohex', 'created_at': '2015-10-21T04:22:29Z', 'comment_text': ""I should improve Qt5 configuration. I'll send PR again.\n""}]"
Update region_tlr,manato,2015-10-02T12:05:09Z,"[{'user_id': 'manato', 'created_at': '2015-10-02T12:12:29Z', 'comment_text': '@syohex \nCould you please review modifications and merge PR if there is no problem?\nI appreciate your always help.\n'}, {'user_id': 'syohex', 'created_at': '2015-10-05T02:20:49Z', 'comment_text': 'Merged.\n'}, {'user_id': 'manato', 'created_at': '2015-10-05T11:34:01Z', 'comment_text': 'Thanks for reviewing. \n'}]"
Fix circular dependency,syohex,2015-10-01T07:40:41Z,"[{'user_id': 'amc-nu', 'created_at': '2015-10-02T23:30:06Z', 'comment_text': 'Yosh-san\n\nI think your solution is great, thank you for taking the time for checking and fixing it.\n\nBest regards,\nAbraham\n\nSyohei YOSHIDA さんは書きました : \n\n> @amc-nu There is circular dependency between klt package and cv_tracker package. cv_tracker links klt library, while klt uses cv_tracker message headers.\n> \n> Currently klt package does not declare its dependency about cv_tracker(There is add_dependencies, but this is not enough, because cv_tracker is not declared in CATKIN_DEPENDS and package.xml). Build is failed if I declare klt dependency by that CMake finds circular dependency and raises error as below.\n> \n> CMake Error at /home/syohei/Autoware/ros/build/catkin_generated/order_packages.cmake:179 (message): Circular dependency in subset of packages: cv_tracker, klt \n> \n> klt library is linked only from cv_tracker so I suppose klt library need not to be the own package.\n> How about you ?\n> \n> You can view, comment on, or merge this pull request online at:\n> \n> \xa0\xa0https://github.com/CPFL/Autoware/pull/76\n> \n> Commit Summary\n> \n> Fix circular dependency \n> \n> File Changes\n> \n> D ros/src/computing/perception/detection/lib/image/klt/CMakeLists.txt (45) D ros/src/computing/perception/detection/lib/image/klt/package.xml (12) M ros/src/computing/perception/detection/packages/cv_tracker/CMakeLists.txt (14) R ros/src/computing/perception/detection/packages/cv_tracker/lib/lktracker/LkTracker.cpp (0) R ros/src/computing/perception/detection/packages/cv_tracker/lib/lktracker/LkTracker.hpp (1) R ros/src/computing/perception/detection/packages/cv_tracker/lib/lktracker/klt.cpp (2) M ros/src/computing/perception/detection/packages/cv_tracker/nodes/klt_track/klt_track.cpp (8) \n> \n> Patch Links:\n> \n> https://github.com/CPFL/Autoware/pull/76.patchhttps://github.com/CPFL/Autoware/pull/76.diff \n> \n> —\n> Reply to this email directly or view it on GitHub.￼\n'}, {'user_id': 'syohex', 'created_at': '2015-10-05T01:19:58Z', 'comment_text': 'Thanks for reviewing. I have merged.\n'}]"
"Runtime Manager, add top5 showing",kondoh2,2015-09-30T09:53:32Z,[]
Fix region tlr,manato,2015-09-29T15:43:42Z,"[{'user_id': 'manato', 'created_at': '2015-09-29T15:46:51Z', 'comment_text': 'I merge this PR tentatively.\nPlease notify me if there are any problem.\n'}]"
"Runtime Manager Topics tab, fix topic echo off, immediately",kondoh2,2015-09-29T06:47:16Z,[]
"Runtime Manager Topics tab, Echo ckbox default OFF, syslog OFF",kondoh2,2015-09-29T05:53:11Z,[]
"Runtime Manager Statu tab, stdout,stderr default off",kondoh2,2015-09-29T05:19:37Z,[]
Fix velocity computation on crossroads,syouji,2015-09-29T05:09:35Z,[]
"Runtime Manager Status tab, modify top cmd view width",kondoh2,2015-09-29T03:16:18Z,[]
Modify to deal with acceleration,TomohitoAndo,2015-09-28T13:41:26Z,[]
"Runtime Manager Status tab, update top command results font",kondoh2,2015-09-28T08:37:17Z,[]
Modified ndt_matching.launch to support 3D URG.,kitsukawa,2015-09-27T19:32:48Z,[]
Add predict_pose.,kitsukawa,2015-09-27T18:53:11Z,[]
Fix no-GPU platform issue,syohex,2015-09-25T11:19:04Z,"[{'user_id': 'TomohitoAndo', 'created_at': '2015-09-25T12:39:35Z', 'comment_text': 'マージしました。\n対応ありがとうございます。\n'}]"
Develop sensor gnss,h-ohta,2015-09-25T10:54:17Z,[]
Correct package name,syohex,2015-09-25T07:29:54Z,[]
"Runtime Manager, brushup about link color setting",kondoh2,2015-09-25T04:01:16Z,[]
"Runtime Manager, brushup about wx.BoxSizer",kondoh2,2015-09-25T03:23:44Z,[]
"Runtime Manager Status tab, que clear at Stdout OFF and Stderr OFF",kondoh2,2015-09-24T07:57:49Z,"[{'user_id': 'shinpei0208', 'created_at': '2015-09-24T08:00:31Z', 'comment_text': 'ありがとうございます！\n2015/09/24 16:58 ""kondoh2"" notifications@github.com:\n\n> Merged #58 https://github.com/CPFL/Autoware/pull/58.\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/CPFL/Autoware/pull/58#event-417826911.\n'}]"
"Runtime Manager Sensing Tab, add config to Javad",kondoh2,2015-09-24T06:22:33Z,[]
Mod dpm ocv,syohex,2015-09-24T01:55:46Z,[]
Clipping input detections to eschew an exception,amc-nu,2015-09-23T08:03:15Z,[]
Euclidean Clustering can optionally publish filtered point cloud and/or filtered ground points,amc-nu,2015-09-21T14:52:38Z,"[{'user_id': 'manato', 'created_at': '2015-09-23T07:43:29Z', 'comment_text': ""@amc-nu ,\nThanks for your great work.\n\nThis is a comparison picture.\n![screenshot from 2015-09-23 16 21 12](https://cloud.githubusercontent.com/assets/3022416/10039948/e994db50-6211-11e5-9a64-0e8e89592090.jpg)\n\n(The picture shows that ranging with /points_filtered can detect cars in far place which /vscan_image can't)\n\nBut, with regard to processing speed, points_filtered somewhat slower than vscan.\nI'll send comparison video link later.\n""}, {'user_id': 'amc-nu', 'created_at': '2015-09-25T02:19:25Z', 'comment_text': 'so, can we merge this one? @manato @syohex ??\n'}, {'user_id': 'syohex', 'created_at': '2015-09-25T02:38:29Z', 'comment_text': 'I think yes.\n'}, {'user_id': 'manato', 'created_at': '2015-09-25T04:42:47Z', 'comment_text': 'I think so too.\n'}]"
Velocity set,TomohitoAndo,2015-09-21T12:59:09Z,[]
Fix kf,manato,2015-09-21T09:42:09Z,"[{'user_id': 'amc-nu', 'created_at': '2015-09-21T10:58:38Z', 'comment_text': 'I think you nailed it!\n'}, {'user_id': 'manato', 'created_at': '2015-09-21T11:25:30Z', 'comment_text': 'I appreciate your help! \n'}]"
Change variable name,TomohitoAndo,2015-09-21T08:04:34Z,[]
Ndt matching dev,kitsukawa,2015-09-17T09:43:03Z,[]
Velocity set,TomohitoAndo,2015-09-16T13:44:48Z,"[{'user_id': 'TomohitoAndo', 'created_at': '2015-09-17T10:05:52Z', 'comment_text': '吉田様、丁寧にご教示いただきありがとうございます。\nレビューしていただいた箇所を修正し、pushしました。\nお手数ですが、もう一度ご確認お願いします。\n親クラスに同じようなメソッドがある点と、関数にconstをつける点については、親クラス Path も変更する必要がありそうでしたので、太田さんと相談したのち、修正を加える予定です。\n'}, {'user_id': 'shinpei0208', 'created_at': '2015-09-18T10:01:28Z', 'comment_text': 'こちらいつ頃マージできそうですか\n'}, {'user_id': 'syohex', 'created_at': '2015-09-18T11:17:00Z', 'comment_text': 'マージしました.\n'}, {'user_id': 'shinpei0208', 'created_at': '2015-09-18T12:14:02Z', 'comment_text': 'ありがとうございます！！\n2015/09/18 20:17 ""Syohei YOSHIDA"" notifications@github.com:\n\n> マージしました.\n> \n> —\n> Reply to this email directly or view it on GitHub\n> https://github.com/CPFL/Autoware/pull/49#issuecomment-141421598.\n'}]"
fix-dependency,h-ohta,2015-09-16T10:52:02Z,[]
Fix subscribing topic names,syouji,2015-09-16T08:20:38Z,[]
Cache current waypoints,syouji,2015-09-16T08:08:33Z,[]
"sound_player, update about sound file relative path",kondoh2,2015-09-16T06:28:26Z,[]
Use modified OpenCV function for adjusting parameter,syohex,2015-09-16T05:41:49Z,"[{'user_id': 'syohex', 'created_at': '2015-09-17T01:55:00Z', 'comment_text': 'This change was merged into [mod_dpm_ocv](https://github.com/CPFL/Autoware/tree/mod_dpm_ocv) branch\n'}]"
"sound_player, add Autoware path to relative sound file path",kondoh2,2015-09-16T03:57:22Z,[]
Remove unnecessary code.,kitsukawa,2015-09-15T10:13:38Z,[]
Add estimate_twist.,kitsukawa,2015-09-15T09:40:02Z,[]
Added new sound files into sound_player,manato,2015-09-15T08:14:06Z,[]
Show lane_stop configurations,syouji,2015-09-15T02:48:42Z,[]
