title,user_id,created_at,comments
Parallelized ndt_matching,kitsukawa,2016-06-03T18:50:17Z,"[{'user_id': 'kitsukawa', 'created_at': '2016-06-03T18:55:49Z', 'comment_text': '@syohex @yukkysaito \nOpenMPを用いている関数の名前をomp_***と変更し、新たに追加しました。\nndt_matching.launchでuse_openmpをtrue/falseにすることにより、使用する関数を切り替えられるようにしました。\n何か問題ないかご確認いただけないでしょうか。\n'}, {'user_id': 'syohex', 'created_at': '2016-06-06T01:29:44Z', 'comment_text': 'PCL 1.7.1以前がインストールされている環境ではビルドエラーになります. `fast_pcl`がビルドされないので `omp_*`メソッドが存在しないため.  `#ifdef USE_FAST_PCL`で囲う必要があると考えます.\n(Ubuntu 15.04 ROS Jade, Ubuntu 14.04 Indigo + PCL 1.7.2では問題なくビルドできることを確認しました.)\n'}, {'user_id': 'syohex', 'created_at': '2016-06-06T02:33:08Z', 'comment_text': '以下でビルドは通ること(Ubuntu 14.04 pcl 1.7.1)は確認できました.\n\n``` diff\ndiff --git a/ros/src/computing/perception/localization/packages/ndt_localizer/nodes/ndt_matching/ndt_matching.cpp b/ros/src/computing/perception/localization/packages/ndt_localizer/nodes/ndt_matching/ndt_matching.cpp\nindex 1875701..e97531f 100644\n--- a/ros/src/computing/perception/localization/packages/ndt_localizer/nodes/ndt_matching/ndt_matching.cpp\n+++ b/ros/src/computing/perception/localization/packages/ndt_localizer/nodes/ndt_matching/ndt_matching.cpp\n@@ -383,21 +383,29 @@ static void points_callback(const sensor_msgs::PointCloud2::ConstPtr& input)\n     Eigen::Matrix4f init_guess = (init_translation * init_rotation_z * init_rotation_y * init_rotation_x) * tf_btol;\n\n     pcl::PointCloud<pcl::PointXYZ>::Ptr output_cloud(new pcl::PointCloud<pcl::PointXYZ>);\n+#ifdef USE_FAST_PCL\n     if(_use_openmp == true){\n        ndt.omp_align(*output_cloud, init_guess);\n     }else{\n+#endif\n        ndt.align(*output_cloud, init_guess);\n+#ifdef USE_FAST_PCL\n     }\n+#endif\n\n     t = ndt.getFinalTransformation();  // localizer\n     t2 = t * tf_ltob;                  // base_link\n\n     iteration = ndt.getFinalNumIteration();\n+#ifdef USE_FAST_PCL\n     if(_use_openmp == true){\n        fitness_score = ndt.omp_getFitnessScore();\n     }else{\n+#endif\n        fitness_score = ndt.getFitnessScore();\n+#ifdef USE_FAST_PCL\n     }\n+#endif\n     trans_probability = ndt.getTransformationProbability();\n\n     tf::Matrix3x3 mat_l;  // localizer\n```\n'}, {'user_id': 'kitsukawa', 'created_at': '2016-06-06T06:37:30Z', 'comment_text': '@syohex \nありがとうございます。ご指摘通り修正いたしました。\n'}, {'user_id': 'syohex', 'created_at': '2016-06-06T06:57:56Z', 'comment_text': 'ビルドができるようになったことは確認できました.\n'}]"
Fix route file reading convention,syouji,2016-06-03T12:16:08Z,[]
Add Autoware messages,syouji,2016-06-03T10:26:26Z,[]
"Runtime Manager, Add desc",kondoh2,2016-06-03T06:52:34Z,[]
Add a text label with a object pose,yukkysaito,2016-06-02T12:09:42Z,[]
modify obj_fusion and obj_reproj in order to use tracking ID,yukkysaito,2016-06-02T11:54:12Z,[]
Fix deprecated code,syohex,2016-06-02T10:06:41Z,[]
Improve CMakeLists.txt and package.xml,syohex,2016-06-02T07:26:13Z,"[{'user_id': 'syohex', 'created_at': '2016-06-02T07:48:07Z', 'comment_text': 'By the way, Almost all Autoware programs which depend on OpenCV cannot be built on ROS kinetic, because ROS kinetic bundles OpenCV3 and forces developers to use OpenCV3 by default. Developers cannot use OpenCV2 in general. Some Autoware programs uses deprecated OpenCV functions, classes, structures, they are removed on OpenCV3. If Autoware supports ROS kinetic in the future, we should consider to rewrite some programs with OpenCV3.\n\nAnd some ROS packages which are used by Autoware are missed in ROS kinentic.\n- sound_play\n- nmea-msgs\n\nROS kinentic supports both Qt4 and Qt5, so we can remove some Qt5 hacks from CMakeList.txt.\n\nSee also\n- http://wiki.ros.org/kinetic/Migration\n'}]"
Connect Autoware by topic,syouji,2016-06-01T12:24:30Z,[]
Fixed bug(The klt trancking node publish same distance data),yukkysaito,2016-06-01T09:33:40Z,[]
Add fast_pcl library.,kitsukawa,2016-06-01T08:07:10Z,"[{'user_id': 'kitsukawa', 'created_at': '2016-06-01T08:29:31Z', 'comment_text': '@syohex \nPCLのFilterとRegistrationモジュールの必要な部分をfast_pclとして追加しました。\nndt_matching.cppでは、インクルードするヘッダをpcl/registration/ndt.h<-->fast_pcl/registration/ndt.hで切り替えられることは確認しました。\nPCLのソースコード自体は変更していませんが、ライブラリとして追加することに関して、何か問題ないか確認していただけないでしょうか?\n'}, {'user_id': 'syohex', 'created_at': '2016-06-01T09:41:51Z', 'comment_text': 'ビルドが通りません. \n\n```\n/home/syohei/Autoware/ros/src/computing/perception/localization/lib/fast_pcl/regis\ntration/include/fast_pcl/registration/impl/correspondence_estimation.hpp:44:35: fa\ntal error: pcl/common/copy_point.h: No such file or directory\n #include <pcl/common/copy_point.h>\n```\n\nUbuntu 14.04の `pcl-1.7`パッケージは 1.7.1なので, copy_point.hが含まれていません. [https://github.com/PointCloudLibrary/pcl](https://github.com/PointCloudLibrary/pcl)を見たところ, 1.7.2から含まれているヘッダファイルのようですが, どのようにこの問題を回避すればよろしいでしょうか ?\n'}, {'user_id': 'kitsukawa', 'created_at': '2016-06-01T15:07:33Z', 'comment_text': 'こちらの環境を確認してみたところ、1.7.2でした。\nユーザーにlibpcl-1.7のバージョンを1.7.2にアップデートしてもらうという方法で回避するというのではだめでしょうか?\n'}, {'user_id': 'syohex', 'created_at': '2016-06-02T01:14:52Z', 'comment_text': 'その場合 Ubuntu 14.04での利用者にソースコードからのビルドを要求することになってしまうので, 良い考えとはいえないと思います. 必須の機能でなければ, 低いバージョンの libpclを利用している場合はビルドしないというのはいかがでしょうか ?\n\n(Ubuntu 15.04, Ubuntu 16.04では libpcl 1.7.2がパッケージからインストールできることを確認しました.)\n'}, {'user_id': 'syohex', 'created_at': '2016-06-02T01:51:33Z', 'comment_text': 'Ubuntu 15.04 ROS jadeではビルドできることは確認できました.\n'}, {'user_id': 'kitsukawa', 'created_at': '2016-06-02T07:52:56Z', 'comment_text': 'Ubuntu 14.04の場合、ros-indigo-desktop-fullをインストールした際に、一緒にインストールされるlibpcl-1.7のバージョンが1.7.1みたいですね。\nその場合、\nsudo add-apt-repository ppa:v-launchpad-jochen-sprickerhof-de/pcl\nsudo apt-get update\nsudo apt-get dist-upgrade\nとすれば、libpcl-1.7のバージョンを1.7.2に更新できることを確認しました。\n1番いいのは上記の方法でlibpcl-1.7のバージョンを1.7.2にしてもらうことだと思います。しかし、1.7.1の場合は、ビルドしないという方法がいいかと思いますが、そうするとndt_matchingでfast_pcl/registration/ndt.hをインクルードした場合、エラーが出ると思いますが、どのように対処したらいいのでしょうか...\n'}, {'user_id': 'syohex', 'created_at': '2016-06-02T08:22:29Z', 'comment_text': 'APIが同じということであれば, ビルド時にバージョンをチェックして, ifdefで切り分けるので良いと思います.(CMakeで `find_package(PCL)`すれば, `${PCL_VERSION}`でバージョンは取れます.)\n'}, {'user_id': 'kitsukawa', 'created_at': '2016-06-02T09:47:17Z', 'comment_text': 'find_package(PCL)とし、PCLのバージョンを取得することはできたのですが、CMakeの書き方に習熟しておらず思うように動作をしないので、PCLバージョンをチェックして、1.7.2以降ならばfast_pclをコンパイル、ndt_localizerのCMakeListsでfast_pclをリンク、1.7.1ならばfast_pclのコンパイル、リンクをしないというように変更していただけないでしょうか?お手数をおかけして申し訳ありません。\n'}, {'user_id': 'syohex', 'created_at': '2016-06-02T09:51:51Z', 'comment_text': 'まだ変更内容がよくわかっていないので, 確認から行ってみます.\n'}, {'user_id': 'syohex', 'created_at': '2016-06-03T03:14:08Z', 'comment_text': 'https://github.com/CPFL/Autoware/pull/335/commits/1c85e501ce999aa026819619540301e70974408b の修正を確認していただけないでしょうか ? \nUbuntu 14.04 + pcl 1.7.1と Ubuntu 15.04 + pcl 1.7.2でそれぞれビルドできることは確認しました.\n'}, {'user_id': 'kitsukawa', 'created_at': '2016-06-03T05:17:40Z', 'comment_text': 'Ubuntu 14.04 + pcl 1.7.2 の場合でもビルドできることを確認しましたのでマージします。\nご協力いただきましてありがとうございます。\n'}]"
Update instruction videos,kitsukawa,2016-05-31T13:36:50Z,"[{'user_id': 'shinpei0208', 'created_at': '2016-05-31T13:41:18Z', 'comment_text': 'Great!\n2016/05/31 22:37 ""Yuki Kitsukawa"" notifications@github.com:\n\n> Merged #333 https://github.com/CPFL/Autoware/pull/333.\n> \n> —\n> You are receiving this because you are subscribed to this thread.\n> Reply to this email directly, view it on GitHub\n> https://github.com/CPFL/Autoware/pull/333#event-677010154, or mute the\n> thread\n> https://github.com/notifications/unsubscribe/AAToC2fZkVGRZu_WBOPW42RrgKemBsiBks5qHDl6gaJpZM4Iqibn\n> .\n'}, {'user_id': 'DeniseJames', 'created_at': '2016-05-31T20:13:53Z', 'comment_text': 'When will the instruction manual be in English?  \n'}, {'user_id': 'kitsukawa', 'created_at': '2016-06-01T07:00:59Z', 'comment_text': ""@Denisetoo \nI am sorry but I don't know about that because I am not in charge of the manuals.\n""}]"
"Runtime Manger, add obj_enables utils for widget enable/disable",kondoh2,2016-05-31T09:21:10Z,[]
"Runtime Manager, refactoring config_dic search, add param sys",kondoh2,2016-05-31T08:16:57Z,[]
"Runtime Manager, add utils for dict and list",kondoh2,2016-05-31T08:06:38Z,[]
Remove needless compiling flags,syohex,2016-05-31T07:07:49Z,[]
Add lazy_ndt_mapping.,kitsukawa,2016-05-30T18:35:05Z,[]
Fix TF of ndt_mapping.,kitsukawa,2016-05-30T15:04:16Z,[]
Add icp_stat.msg.,kitsukawa,2016-05-30T11:44:53Z,[]
Add missing ndt_localizer dependency,syohex,2016-05-27T09:28:02Z,"[{'user_id': 'kitsukawa', 'created_at': '2016-05-30T11:49:25Z', 'comment_text': '@syohex \nThank you for reporting and fixing the errors.\nI add icp_stat.msg instead of ndt_stat.msg at #325.\n'}]"
Add icp_localizer.,kitsukawa,2016-05-27T06:05:08Z,[]
Vecta cam driver,amc-nu,2016-05-27T05:12:44Z,"[{'user_id': 'amc-nu', 'created_at': '2016-05-27T06:59:35Z', 'comment_text': '@syohex 確認お願いします。\n'}, {'user_id': 'syohex', 'created_at': '2016-05-27T09:10:45Z', 'comment_text': 'BTW. Please use branch which is branched from latest master branch. Your branch is too old and it cannot build on machine which installs ros-java package(This issue is already fixed on latest master branch)\n'}, {'user_id': 'amc-nu', 'created_at': '2016-05-27T10:08:52Z', 'comment_text': ""Thanks @syohex I'll attend all\n""}, {'user_id': 'amc-nu', 'created_at': '2016-05-31T01:49:35Z', 'comment_text': 'もう一度確認下さい。 @syohex \n'}, {'user_id': 'amc-nu', 'created_at': '2016-05-31T02:45:03Z', 'comment_text': '@syohex done\n'}, {'user_id': 'syohex', 'created_at': '2016-05-31T03:38:33Z', 'comment_text': 'BTW for Autoware developers, there are some deeply nested code in Autoware. Deeply nested code is difficult to read and understand. You can reduce nest for some patterns. Please consider reducing nest when you write deeply nested code(In general, more than 3-4 nested blocks).\n\nFor example.\n\n``` c\nint ret = some_function(a, b, c);\nif (ret < 0) {\n   log(""error...."");\n} else {\n  // success case\n}\n```\n\n``` c\nint ret = some_function(a, b, c);\nif (ret < 0) {\n   log(""error...."");\n   return ret;\n}\n\n// success case\n```\n\nOther example(conditions in loop)\n\n``` c\nwhile (some_iterations()) {\n    int ret = some_function(a, b, c);\n    if (ret < 0) {\n       log(""error...."");\n    } else {\n      // success case\n    }\n}\n```\n\n``` c\nwhile (some_iterations()) {\n    int ret = some_function(a, b, c);\n    if (ret < 0) {\n       log(""error...."");\n       continue; // or break, return\n    }\n\n    // success case\n}\n```\n\nPlease consider\n\nSee also\n- https://en.wikibooks.org/wiki/Computer_Programming/Coding_Style/Minimize_nesting\n- Art of Readable code Section 7 Minimize Nesting(日本語版: 7.7 ネストを浅くする)\n- Code Complete Section 4\n'}, {'user_id': 'amc-nu', 'created_at': '2016-05-31T07:10:47Z', 'comment_text': 'いかがですか？ @syohex \n'}, {'user_id': 'syohex', 'created_at': '2016-05-31T09:04:58Z', 'comment_text': 'It looks there is no big problem.\n'}]"
"Runtime Manager Map tab, add 1GB check for .pcd files",kondoh2,2016-05-26T09:50:46Z,[]
"Runtime Manager Computing tab, fix typo points2costmap",kondoh2,2016-05-23T02:37:50Z,[]
Remove unnecessary parameters from config window of ndt_matching.,kitsukawa,2016-05-20T11:30:42Z,[]
"Runtime Manager Computing tab, add Semantics package",kondoh2,2016-05-20T10:42:52Z,[]
Show UVC camera ID,syouji,2016-05-20T08:47:13Z,[]
Fix points_filter dependencies.,kitsukawa,2016-05-20T04:48:31Z,"[{'user_id': 'syohex', 'created_at': '2016-05-20T05:08:54Z', 'comment_text': 'I have confirmed that build successes.\n'}]"
Add frame_id to BoundingBoxArray,h-ohta,2016-05-19T08:54:32Z,"[{'user_id': 'manato', 'created_at': '2016-05-23T15:32:23Z', 'comment_text': '@h-ohta ,\nThey were completely my mistake!\nThank you very much to let me know and fix them!\n'}]"
Add jsk packages,h-ohta,2016-05-18T12:47:45Z,"[{'user_id': 'syohex', 'created_at': '2016-05-19T01:57:55Z', 'comment_text': 'Please comment why you add jsk_visualization package into Autoware repository. Because ros-indigo-jsk-visualization is provided as ROS apt package. \n'}, {'user_id': 'h-ohta', 'created_at': '2016-05-19T08:39:55Z', 'comment_text': ""> Because ros-indigo-jsk-visualization is provided as ROS apt package.\n\nThank you for your information.\nI did'nt know that.\nI'll check whether that package is available for Autoware.\n""}, {'user_id': 'h-ohta', 'created_at': '2016-05-26T10:50:29Z', 'comment_text': 'I confirmed that we can use jsk_visualization package provided by apt in Autoware,so I cancel this PR.\n'}]"
Separate downsampling of points_raw from ndt_matching.,kitsukawa,2016-05-18T10:57:36Z,"[{'user_id': 'kitsukawa', 'created_at': '2016-05-18T11:03:22Z', 'comment_text': '@syohex \nros/sensing/data_filter/packagesに新たにpoints_filterというパッケージを作成しました。お手数をおかけしますが、何か問題がないかチェックしていただけないでしょうか?\n'}, {'user_id': 'syohex', 'created_at': '2016-05-19T03:10:45Z', 'comment_text': '内容は理解できていないのであれですが, 問題はないように見えます. ただ変更が多すぎるので, (可能であればもう少し分割していただけると助かります)\n'}, {'user_id': 'kitsukawa', 'created_at': '2016-05-19T07:03:52Z', 'comment_text': 'ご確認ありがとうございます。今後、1回の変更をもう少し分割したいと思います。\n'}]"
Change Vehicle Model from Marker to RobotModel.,kuriking,2016-05-18T06:13:53Z,[]
Don't publish non message object,syohex,2016-05-18T01:47:32Z,[]
Add semantics package,TomohitoAndo,2016-05-16T09:58:10Z,"[{'user_id': 'TomohitoAndo', 'created_at': '2016-05-16T09:59:25Z', 'comment_text': '@syohex \nお手数おかけしますが，何か問題ないかチェックしていただいてもよろしいでしょうか?\n'}, {'user_id': 'syohex', 'created_at': '2016-05-17T08:11:10Z', 'comment_text': 'http://wiki.ros.org/ROSNodeTutorialC++\n\nメモとして残しておきますが, 上記の URLの 3.2 The listener node, 3.3 The NodeExample classのように実装すると, 関数ローカルな static変数が減らせるものと思います. \n\nhttp://wiki.ros.org/ROSNodeTutorialC++#CA-e07dead5795e4d17f3e7d28da49569a19f39cae9_30\n\nにあるようにコールバック関数にメンバ関数ポインタを設定, その次の引数にインスタンスのポインタを指定することでクラス内に状態を閉じ込めることができます.\n'}, {'user_id': 'TomohitoAndo', 'created_at': '2016-05-17T10:42:17Z', 'comment_text': '勉強になるメモありがとうございます！ 今後のコーディングの参考にさせていただきます．\n\nご指摘いただいた点を修正しましたので，再度レビューをお願いします．\n'}, {'user_id': 'TomohitoAndo', 'created_at': '2016-05-19T11:11:37Z', 'comment_text': 'ご指摘いただいた点を修正しました．\nお手数かけますが，再度チェックお願いします．\n'}, {'user_id': 'syohex', 'created_at': '2016-05-19T11:47:16Z', 'comment_text': 'ビルドも通ったので問題ないと思います.\n'}, {'user_id': 'TomohitoAndo', 'created_at': '2016-05-20T01:51:50Z', 'comment_text': 'マージしました．\nレビューありがとうございました！\n'}]"
Publish cached waypoint,syouji,2016-05-16T06:20:32Z,[]
Mod waypoint follower,h-ohta,2016-05-12T13:13:04Z,[]
"Runtime Manager Computing tab, fix for sync option problem",kondoh2,2016-05-11T04:16:09Z,[]
Fix initialize value of wf_simulator in Runtime Manager,h-ohta,2016-04-28T07:44:13Z,[]
Fix for rosjava installed platform,syohex,2016-04-25T12:57:30Z,"[{'user_id': 'syohex', 'created_at': '2016-04-26T01:46:20Z', 'comment_text': ""NOTE: Building some message jar files are still failed, however Autoware build process is successful ant its exit status(`$?`) is zero. I'll tackle with this issue.\n""}, {'user_id': 'syohex', 'created_at': '2016-04-26T03:15:37Z', 'comment_text': ""> NOTE: Building some message jar files are still failed, however Autoware build process is successful ant its exit status($?) is zero. I'll tackle with this issue.\n\nhttps://github.com/rosjava/rosjava_mvn_repo/tree/master/org/ros/rosjava_messages\n\nSome rosjava_messages like pcl_ros are not existed in rosjava maven repository so that we cannot fix build error about it. :-(\n""}]"
Fix sound_player dependencies,syohex,2016-04-21T10:42:07Z,"[{'user_id': 'beetleskin', 'created_at': '2016-04-22T18:45:03Z', 'comment_text': 'yep, this works\n'}, {'user_id': 'syohex', 'created_at': '2016-04-22T22:42:33Z', 'comment_text': 'Thanks for checking.\n'}]"
Rewrite points_map_loader,syouji,2016-04-20T14:29:49Z,[]
Update Readme,h-ohta,2016-04-20T12:53:34Z,[]
Some fix,h-ohta,2016-04-18T09:33:53Z,[]
"Add vel_pose_mux package , and Change some specifications for it ",h-ohta,2016-04-18T09:00:22Z,[]
Remove duplicated file,syouji,2016-04-18T04:06:24Z,[]
"Runtime Manager, fix lane_stop dialog button color",kondoh2,2016-04-14T04:26:11Z,[]
"Runtime Manager, update for immediately reflection of sys CPU setup",kondoh2,2016-04-14T02:45:26Z,[]
Update manuals,kuriking,2016-04-14T02:24:30Z,[]
Color vehicle model,yukkysaito,2016-04-11T07:34:10Z,[]
"Runtime Manager, update for remote rviz",kondoh2,2016-04-11T04:53:22Z,[]
Update manuals,kuriking,2016-04-11T04:37:53Z,[]
"Runtime Manager, update to use gdic(gui: in .yaml) at no param",kondoh2,2016-04-08T06:18:14Z,[]
"fix save param check, not include sys_prm for check",kondoh2,2016-04-08T06:03:42Z,[]
"Runtime Manager Setup tab, fix buttons setting",kondoh2,2016-04-06T07:30:35Z,[]
Import AutowareTouch,syouji,2016-04-05T14:20:20Z,[]
Fix code style,TomohitoAndo,2016-04-05T09:46:18Z,[]
"fix for float(""123,456""), add str_to_float()",kondoh2,2016-04-04T04:17:49Z,"[{'user_id': 'syohex', 'created_at': '2016-04-04T04:28:32Z', 'comment_text': '```\n% env LC_ALL=""de_DE.UTF-8"" rosrun runtime_manager runtime_manager_dialog.py\n```\n\nI confirmed autowarefoundation/autoware_ai#810 was fixed with above command.\n\n![float](https://cloud.githubusercontent.com/assets/554281/14238197/d5b8796c-fa68-11e5-9a40-b6d346d7a6a0.png)\n'}]"
Add jsk library,manato,2016-04-03T05:20:19Z,"[{'user_id': 'manato', 'created_at': '2016-04-03T05:23:09Z', 'comment_text': '@syohex ,\nCould you review my modification?\nThank you for your always help.\n'}, {'user_id': 'manato', 'created_at': '2016-04-09T16:36:10Z', 'comment_text': ""@syohex ,\nThank you very much for your reviewing.\nYour pointing out are always beneficial for me!\n\nI modified suggested points and push them by `git push origin apply_jsk_RVizPlugin --force`.\nI'm sorry to bother you, but could you please check my modification again?\nThank you for your help.\n""}, {'user_id': 'syohex', 'created_at': '2016-04-10T02:44:04Z', 'comment_text': 'Thanks for fixing. Please merge.\n'}, {'user_id': 'manato', 'created_at': '2016-04-10T03:15:41Z', 'comment_text': ""@syohex ,\nThank you for your time. I've merged my PR.\n""}]"
Fix pos_downloader time check.,kuriking,2016-03-31T23:53:06Z,[]
Fix bug with new vector map,TomohitoAndo,2016-03-31T07:09:01Z,[]
Add coding standard in Japanese,syohex,2016-03-30T07:55:01Z,"[{'user_id': 'syohex', 'created_at': '2016-03-30T09:31:13Z', 'comment_text': 'Please report me if there are any problems or document which is difficult/impossible to understand.\n'}]"
Update videos for planning,TomohitoAndo,2016-03-23T08:18:44Z,[]
Fix choices in velocity source,h-ohta,2016-03-17T10:19:40Z,[]
"Runtime Manager, workaround for file save dialog segfault",kondoh2,2016-03-16T03:40:42Z,[]
Update default.rviz to replace old topics,TomohitoAndo,2016-03-15T08:00:32Z,[]
Fix lane_select bug.,kuriking,2016-03-14T12:35:34Z,[]
Look ahead downloading,syouji,2016-03-14T05:41:29Z,[]
Fix point cloud loading,syouji,2016-03-11T05:42:41Z,[]
Devide waypoint marker topic,h-ohta,2016-03-08T08:36:38Z,[]
add new model for car,pdsljp,2016-03-07T07:37:58Z,"[{'user_id': 'pdsljp', 'created_at': '2016-03-07T07:41:54Z', 'comment_text': '@shinpei0208 暫定のディレクトリ構成ですが、ディレクトリ名や構成はこれで大丈夫でしょうか？\n'}, {'user_id': 'shinpei0208', 'created_at': '2016-12-02T13:43:10Z', 'comment_text': '@amc-nu, can you check this PR?'}, {'user_id': 'amc-nu', 'created_at': '2016-12-02T13:50:47Z', 'comment_text': '@shinpei0208 Sure!'}, {'user_id': 'h-ohta', 'created_at': '2016-12-19T22:56:14Z', 'comment_text': '@amc-nu  Could you tell me how is it going?'}, {'user_id': 'amc-nu', 'created_at': '2016-12-19T23:03:34Z', 'comment_text': 'I\'ll take care of this from the 27th. Currently I\'m outside of Japan. Sorry\nBest regardsAbraham\n\n\n\n\n\n\nOn Mon, Dec 19, 2016 at 4:56 PM -0600, ""Hiroki Ohta"" <notifications@github.com> wrote:\n\n\n\n\n\n\n\n\n\n\n\n\n@amc-nu  Could you tell me how is it going?\n\n\n\n—\nYou are receiving this because you were mentioned.\nReply to this email directly, view it on GitHub, or mute the thread.\n\n\n  \n  \n\n\n\n\n\n\n\n\n\n'}, {'user_id': 'h-ohta', 'created_at': '2016-12-19T23:08:15Z', 'comment_text': ""@amc-nu I see. Can I close this ? Because I'd like to apply new branch model.""}, {'user_id': 'h-ohta', 'created_at': '2016-12-21T09:44:12Z', 'comment_text': ""@amc-nu I'll close this PR to apply new branch model. Please remake new pull request after done that. ""}]"
Fix update_rate,syouji,2016-03-04T03:12:43Z,[]
Redesign map_downloader dialog,syouji,2016-03-03T09:51:32Z,"[{'user_id': 'syouji', 'created_at': '2016-03-03T10:02:46Z', 'comment_text': 'Password はテキストボックスには表示されない。\nただし、現状は User と Password の両方について、以下を注意されたい。\n- Runtime Manager が実行されるターミナルソフトに、rosparam set のデバッグ出力として平文で表示される。\n- param.yaml に平文で保存される。\n\n![map_downloader_dialog_20160303a](https://cloud.githubusercontent.com/assets/9031008/13490647/3dccf804-e171-11e5-805c-ad70ca8243bd.png)\n'}]"
Add ROS parameters for HTTP server,syouji,2016-03-03T09:19:41Z,[]
Don't require initial position,syouji,2016-03-03T09:12:19Z,[]
Fix GetFile library,syouji,2016-03-03T08:55:39Z,[]
"Runtime Manager, support text control passwd flag",kondoh2,2016-03-03T06:54:52Z,"[{'user_id': 'syouji', 'created_at': '2016-03-03T07:08:42Z', 'comment_text': 'Thanks for your support :smile:\n'}]"
Fix rviz remote execution.,kuriking,2016-03-02T10:58:58Z,[]
Apply multi camera,manato,2016-03-01T12:45:18Z,"[{'user_id': 'manato', 'created_at': '2016-03-01T12:55:48Z', 'comment_text': ""@syohex ,\nCould you please check this PR?\nI'm sorry for many modification in this PR.\nI' ll be careful not to send PR like this time from next time.\n""}, {'user_id': 'syohex', 'created_at': '2016-03-01T13:24:29Z', 'comment_text': 'Looks good to me. Please merge.\n'}, {'user_id': 'manato', 'created_at': '2016-03-01T13:35:02Z', 'comment_text': ""Thank you very much for your quick reply.\nThen I'll merge this PR.\n""}]"
Add digest access authentication,syouji,2016-03-01T06:57:43Z,[]
Fix CUDA_ERROR_LAUNCH_FAILED error occurred in dpm_ttic,manato,2016-02-24T01:56:29Z,[]
Fix pure pursuit,h-ohta,2016-02-17T06:34:41Z,[]
"Runtime Manager, fix dialog showing after closeing by close box",kondoh2,2016-02-16T11:21:12Z,[]
Add new method for distance calculation of fusion,manato,2016-02-15T02:12:40Z,"[{'user_id': 'manato', 'created_at': '2016-02-15T02:15:43Z', 'comment_text': '@syohex ,\nCould you please check this PR and merge it if there is no problem?\nThank you very much for your always help. \n'}, {'user_id': 'syohex', 'created_at': '2016-02-15T02:49:36Z', 'comment_text': 'この追加した部分は Autowareすべてに見えてしまいますが, それは正しいのでしょうか ? 現状 `lib/fusion`以下からしか使っていませんが, 将来的に使う予定などあるのでしょうか ?\n\n以下の部分を修正して, 本ヘッダファイルは他のパッケージに見せないようにする必要があります.\n\nhttps://github.com/CPFL/Autoware/blob/mod_ranging/ros/src/computing/perception/detection/lib/fusion/CMakeLists.txt#L32-L35\n'}, {'user_id': 'syohex', 'created_at': '2016-02-15T02:51:58Z', 'comment_text': 'そもそも classを追加する必要はあるのでしょうか ? 中身を見ると, `std::vector<float>`に対する処理だけのように見えるので関数で十分ではないでしょうか ?  (メソッドからメンバ関数を参照している箇所もない)\n'}, {'user_id': 'manato', 'created_at': '2016-02-15T06:53:16Z', 'comment_text': '@syohex ,\n詳細なご指摘，誠にありがとうございます．\n（知らなかったことも多く，とても勉強になります！）\n\nご指摘いただいた箇所に関して，修正しましたので，お手数ですが，再度レビューを\nお願いできますでしょうか？\n'}, {'user_id': 'syohex', 'created_at': '2016-02-15T08:23:14Z', 'comment_text': 'NOTE: コミットは最終的に squashして整理してください. 一つにまとめる必要はないですが, 後から他人が見た時不要なコミットはないようにしてください.\n'}, {'user_id': 'manato', 'created_at': '2016-02-15T09:21:40Z', 'comment_text': '> - std::sortは破壊的変更を行うので参照を渡すのは危険です. そもそも参照を渡さないか, コピーして引数を渡した方が良いと思います.\n> - 要素が一つの場合, ソートする必要ないので, 空の場合と同様早々と returnした方が良いと思います.\n\nご指摘いただいた点に関して，修正致しました．\n\n> NOTE: コミットは最終的に squashして整理してください. 一つにまとめる必要はないですが, 後から他人が見た時不要なコミットはないようにしてください\n\nご教示，ありがとうございます．\n今回は，既に以前のコミットをサーバにあげてしまってあるので行っていませんが，以降squashするように気をつけます．\n\nお手数をおかけしますが，再度ご確認頂けますでしょうか？\n今後とも，ご指導のほどどうぞよろしくお願い致します．\n'}, {'user_id': 'syohex', 'created_at': '2016-02-15T09:47:06Z', 'comment_text': '問題ないと思います. squashしてマージしていただけばよいと思います.\n'}, {'user_id': 'manato', 'created_at': '2016-02-15T10:21:33Z', 'comment_text': 'ご確認ありがとうございました．\n既にリモートにPush済みのコミットをsquashして，再度Pushする場合は\ngit push --force すればよろしいですか？\n'}, {'user_id': 'syohex', 'created_at': '2016-02-15T10:26:00Z', 'comment_text': '> 既にリモートにPush済みのコミットをsquashして，再度Pushする場合は\n> git push --force すればよろしいですか？\n\nはい, お願いします.\n'}, {'user_id': 'manato', 'created_at': '2016-02-15T10:31:26Z', 'comment_text': '承知致しました．\nご教示ありがとうございました．\n'}]"
Follow ROS C++ coding style guide,syohex,2016-02-14T04:58:58Z,"[{'user_id': 'syohex', 'created_at': '2016-02-14T05:19:14Z', 'comment_text': '全員に矯正する良い手段が見つからないので一旦諦めます.\n'}]"
Remove garbage file,syohex,2016-02-14T02:25:12Z,"[{'user_id': 'syohex', 'created_at': '2016-02-14T02:26:28Z', 'comment_text': '@yukkysaito Is this really a needless file ?\n'}, {'user_id': 'yukkysaito', 'created_at': '2016-02-23T04:34:32Z', 'comment_text': '@syohex Yes. I made a mistake... It is a temporary file. \n'}]"
