Title,Discussion ID,Created At,User ID,Comment Count,Answered/Unanswered,Comment ID,Comment Author,Comment Text
Proposal for use cases with OpsCons of the Open AD Kit 2.0,D_kwDOAnasMc4AQJog,2022-07-21T03:05:48Z,Unknown,3,Answered,DC_kwDOAnasMc4AM-kG,kaspermeck-arm,@d-hashimoto excellent! :)
Proposal for use cases with OpsCons of the Open AD Kit 2.0,D_kwDOAnasMc4AQJog,2022-07-21T03:05:48Z,Unknown,3,Answered,DC_kwDOAnasMc4AM_q8,Unknown,"Please note that the closing date for comments or feedback on this discussion by August 19th. If no other comments have been received by that time, then this proposal will be accepted as is."
Proposal for use cases with OpsCons of the Open AD Kit 2.0,D_kwDOAnasMc4AQJog,2022-07-21T03:05:48Z,Unknown,3,Answered,DC_kwDOAnasMc4ANNuv,Unknown,"@LalithVipulananthan I fixed typos.
[[CR-FY2022-089] Use cases with OpsCons_rev.B.xlsx](https://github.com/autowarefoundation/autoware/files/9414856/CR-FY2022-089.Use.cases.with.OpsCons_rev.B.xlsx)
Thank you.
 "
Redundant publishers in ekf_localizer,D_kwDOAnasMc4AQJxf,2022-07-21T08:11:15Z,IshitaTakeshi,1,Answered,,,
Redundant publishers in ekf_localizer,D_kwDOAnasMc4AQJxf,2022-07-21T08:11:15Z,IshitaTakeshi,1,Answered,DC_kwDOAnasMc4AMMNr,kminoda,"Thanks! I agree with your suggestion.

Furthermore, I guess `debug/measured_pose` and `debug` topics are not necessary either.
`debug/measured_pose` is not necessary since `/localization/pose_estimator/pose_with_covariance` is expected to have the exact same messages (In other words, a set of input poses and a set of poses that are used for EKF update are expected to be the same in the current EKF). A similar argument holds with the `debug` topic."
2022-07-26 ODD working group weekly meeting (103),D_kwDOAnasMc4AQL-q,2022-07-25T10:03:05Z,Igata-ctrl,0,Unanswered,,,
[obstacle_avoidance_planner]: Component constructor threw an exception: expected [bool] got [not set],D_kwDOAnasMc4AQMAt,2022-07-25T11:05:34Z,brian841102,1,Answered,,,
[obstacle_avoidance_planner]: Component constructor threw an exception: expected [bool] got [not set],D_kwDOAnasMc4AQMAt,2022-07-25T11:05:34Z,brian841102,1,Answered,DC_kwDOAnasMc4AMT1D,VRichardJP,"You don't give much details how you launch everything.
Are you using https://github.com/autowarefoundation/autoware.universe/blob/main/launch/tier4_planning_launch/launch/scenario_planning/lane_driving/motion_planning/motion_planning.launch.py ?

The `use_pointcloud_container` option is used to facilitate the deployment of many components from many different launch files into the same container. You will find the following pattern in many launch files:
```python
    compare_map_container = ComposableNodeContainer(
        name=LaunchConfiguration(""container_name""),
        namespace="""",
        package=""rclcpp_components"",
        executable=LaunchConfiguration(""container_executable""),
        composable_node_descriptions=composable_nodes,
        condition=UnlessCondition(LaunchConfiguration(""use_pointcloud_container"")),
        output=""screen"",
    )

    load_composable_nodes = LoadComposableNodes(
        composable_node_descriptions=composable_nodes,
        target_container=LaunchConfiguration(""container_name""),
        condition=IfCondition(LaunchConfiguration(""use_pointcloud_container"")),
    )
```

Basically, if `use_pointcloud_container` is true, a container named after the `container_name` variable is expected to exist and the component will be deployed in it. The actual container is created by https://github.com/autowarefoundation/autoware_launch/blob/main/autoware_launch/launch/pointcloud_container.launch.py (which is included in the `autoware.launch.xml`).  When `use_pointcloud_container` is false, an ad-hoc container is created just for the launch file components."
[obstacle_avoidance_planner]: Component constructor threw an exception: expected [bool] got [not set],D_kwDOAnasMc4AQMAt,2022-07-25T11:05:34Z,brian841102,1,Answered,DC_kwDOAnasMc4AMUAP,VRichardJP,"As for your error, it is most likely the launch script you use to run `obstacle_avoidance_planner` is missing a param. Typically something like`LaunchConfiguration(""some_param"")` where `some_param` has no default value and is left unset."
[obstacle_avoidance_planner]: Component constructor threw an exception: expected [bool] got [not set],D_kwDOAnasMc4AQMAt,2022-07-25T11:05:34Z,brian841102,1,Answered,DC_kwDOAnasMc4AMUjO,brian841102,"![Screenshot 2022-07-26 18:17:58](https://user-images.githubusercontent.com/30545391/180983340-802e6e04-55c0-4b15-ab25-107f84e78a69.png)
I see the problem
obstacle_avoidance_planner.param.yaml exist in two place.
1.planning/obstacle_avoidance_planner/config/obstacle_avoidance_planner.param.yaml
2.launch/tier4_planning_launch/config/scenario_planning/lane_driving/motion_planning/obstacle_avoidance_planner/obstacle_avoidance_planner.param.yaml

The second one miss below parameter thus cause the problem.
plan_from_ego: false
max_plan_from_ego_length: 10.0

Thanks for your kindly reply"
[obstacle_avoidance_planner]: Component constructor threw an exception: expected [bool] got [not set],D_kwDOAnasMc4AQMAt,2022-07-25T11:05:34Z,brian841102,1,Answered,DC_kwDOAnasMc4AMUoU,VRichardJP,"Glad to hear that!
I think the code has been fixed with https://github.com/autowarefoundation/autoware.universe/commit/1495144b8ecaa425fc87e876c80dfca95d1fbf90"
[obstacle_avoidance_planner]: Component constructor threw an exception: expected [bool] got [not set],D_kwDOAnasMc4AQMAt,2022-07-25T11:05:34Z,brian841102,1,Answered,DC_kwDOAnasMc4AMbGr,brian841102,"Sure. I saw it. My branch is updated by 2022.07.04. Because we are porting the code manually, we had to stick with the old branch."
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,,,
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AMUZp,twbabyduck,"A simple way to test the inference using `lidar_centerpoint` package is shown as follows: (will edit later in this week)

Command
`
ros2 launch lidar_centerpoint lidar_centerpoint.launch.xml input/pointcloud:=/INPUT_TOPIC model_name:=centerpoint
`

Terminal 
```
Loading from /home/$USER/autoware/install/lidar_centerpoint/share/lidar_centerpoint/data/pts_voxel_encoder_centerpoint.engine
Loading from /home/$USER/autoware/install/lidar_centerpoint/share/lidar_centerpoint/data/backbone_neck_head_centerpoint.engine
```

INPUT
`
sensor_msgs::msg::PointCloud2
`

OUTPUT
`
autoware_auto_perception_msgs::msg::DetectedObjects
`

**Note (Expected Result):**
If the lidar point cloud is given then the inference code should be able to publish the DetectedObjects through above commands.

@yukke42 "
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AMUlm,yukkysaito,"Can you confirm to detect objects following [tutorial](https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/rosbag-replay-simulation/)? Then, pls confirm [here](https://github.com/autowarefoundation/autoware.universe/blob/main/launch/tier4_perception_launch/launch/perception.launch.xml#L7) the model is centerpoint.
"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AMUvk,twbabyduck,"@yukkysaito 
There is no issue to follow the tutorial and it can definitely detected the objects. The question is the `lidar_centerpoint` should be able to execute separately. Please confirm that if you can execute and get the detected objects from `lidar_centerpoint` node.
```
ros2 launch lidar_centerpoint lidar_centerpoint.launch.xml input/pointcloud:=/INPUT_TOPIC model_name:=centerpoint
```

"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AMUyh,yukkysaito,"It need tf (world to base link, base link to sensor frame id) to concatenate multi frame.
So, you need to try with sensing and localization module.

if multi frame is enable, it need tf. 
But now, in single frame mode, it need tf. I think it should be changed not to need tf."
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AMUym,yukkysaito,@yukke42 How about?
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AMUzk,twbabyduck,"Thanks for clarification! As we discussed in Discord, do we want to make a plan to provide single frame mode. "
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AM7Ku,twbabyduck,"As discussed in the discord channel. If developer choose to user their own rosbag to test autoware perception package instead of using the data from this [tutorial](https://autowarefoundation.github.io/autoware-documentation/main/tutorials/ad-hoc-simulation/rosbag-replay-simulation/) 

They have to check the following steps:
(1) **lanelet2_map.osm** and **pointcloud_map.pcd** for the map
(2) a rosbag recorded at the same place of (1) so that autoware's localization module can publish **tf** information

However, in the step (1) some developers might not have corresponding (.osm) and considering they only want to test perception, it appears that the (.osm) should not be the necessary information. So, in this case should we provide instruction about this?

As for the step (2), what are the related packages have to modify in order to test the perception code so that the `tf` can properly generated from localization and sensing module with their own rosbag? (e.g. Modifications of concatenating point clouds, ...) 
"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AND-A,twbabyduck,"A simple way to test the inference using `lidar_centerpoint` package is shown as follows: 

Command
`
ros2 launch lidar_centerpoint lidar_centerpoint.launch.xml input/pointcloud:=/INPUT_TOPIC model_name:=centerpoint
`

Terminal 
```
Loading from /home/$USER/autoware/install/lidar_centerpoint/share/lidar_centerpoint/data/pts_voxel_encoder_centerpoint.engine
Loading from /home/$USER/autoware/install/lidar_centerpoint/share/lidar_centerpoint/data/backbone_neck_head_centerpoint.engine
```

INPUT
`
sensor_msgs::msg::PointCloud2
`

OUTPUT
`
autoware_auto_perception_msgs::msg::DetectedObjects
`

**Note (Expected Result):**
If the lidar point cloud is given then the inference code should be able to publish the DetectedObjects through above commands.

**Update**
The original setup in `lidar_centerpoint` by default its **densification** process is enabled, so it means that the input of `lidar_centerpoint` requires the **localization** module to publish  **tf** info

For those who want to test the `lidar_centerpoint` performance, you can use the above commands with the following steps:
(1) Check your input point cloud message's **frame_id** if you want to use **localization** module for the densification process make sure frame_id is `base_link`

(2) If your point cloud simply wants to check `lidar_centerpoint` visualization and ignore thr other setups, just to make sure go into the autoware workspace to enable rviz plugin visualization, then you can check the output topic named `/objects` with the corresponding `frame_id` in your point cloud's topic.

Hope the above description can assist those who want to test the `lidar_centerpoint` separately.
The details of the steps will update soon 😃 

"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4ANE5r,aohsato,"@twbabyduck Thanks for your contribution! This is really helpful for simple testing centerpoint. :)

Additionally @yukke42 and we're re-design centerpoint for simple usecases like you, testing with only lidar pointcloud (in sensor frame) without full autoware system. We'll keep you updated."
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AN5SZ,YueChuCheng,"@twbabyduck  Hi, thanks for your tutorial, but after I run `ros2 launch lidar_centerpoint lidar_centerpoint.launch.xml`, below error message shows up
`package 'lidar_centerpoint' found at '/home/USER/autoware.universe/install/lidar_centerpoint', but libexec directory '/home/USER/autoware.universe/install/lidar_centerpoint/lib/lidar_centerpoint' does not exist`


It seems like an executable file doesn't created after I run `colcon build`. Am I missing something, or how can I fix this?"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AN5TB,YueChuCheng,"And I'm curious. Can I test lidar_centerpoint with local data? For example, input .pcd or .bin into centerpoint model and output detection result?
"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AOEkS,yukke42,"@YueChuCheng 
Sorry for the late reply. We now trying to support to inference with rosbag w/o tf or pcd file."
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AOIo6,lhakim85,"@YueChuCheng,
I try this [run with my rosbag](https://github.com/autowarefoundation/autoware.universe/issues/1384), I can get the ouput, but the result not so ok, sometime there is bounding box, sometime, no, maybe because input feed to the lidar centerpoint is raw pointcloud, not the rectified, need to figure it out.
My step
1. ros2 bag play coplace_0.db3 -l --remap /velodyne_points:=/sensing/lidar/top/rectified/pointcloud_ex
2. edit /config/obstacle_segmentation/ground_segmentation/ground_segmentation.param.yaml to include base_frame: velodyne
3. run ros2 launch perception.launch.xml
4. open rviz2, change the fixed frame to velodyne frame
5. add object detection by topic
"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AOcLw,YueChuCheng,"@lhakim85 Thanks for your reply, but how can you visualize the ""autoware_auto_perception_msgs/msg/DetectedObjects"" topic with rviz2? I mean, I can't find any topic for bbox results.

"
[Discussion] LiDAR Centerpoint Inference Process,D_kwDOAnasMc4AQMpq,2022-07-26T08:43:53Z,twbabyduck,2,Answered,DC_kwDOAnasMc4AOd1t,lhakim85,"@YueChuCheng, for LiDAR Centerpoint, the topic is /perception/object_recognition/detection/centerpoint/objects. 
![image](https://user-images.githubusercontent.com/10070989/193723047-a6c6caf4-cdb8-468b-8767-a8586aa98cd3.png)

"
Open AD Kit WG meeting 2022/07/28,D_kwDOAnasMc4AQM12,2022-07-26T13:46:25Z,Unknown,0,Unanswered,,,
Unable to open lanelet2 map in Autoware.ai,D_kwDOAnasMc4AQOsV,2022-07-27T04:54:14Z,SyahirMuzni,0,Unanswered,,,
Autonomy Software WG Meeting 2022/08/02,D_kwDOAnasMc4AQO92,2022-07-27T12:49:33Z,BonoloAWF,2,Answered,,,
Autonomy Software WG Meeting 2022/08/02,D_kwDOAnasMc4AQO92,2022-07-27T12:49:33Z,BonoloAWF,2,Answered,DC_kwDOAnasMc4AMm4o,MertClk,Leo Drive Bus Project Update: [Presentation](https://docs.google.com/presentation/d/1wG6ecFm3w--_SBGhuglvItV-KO6DU1cCX68fpybo9uM/edit?usp=sharing)
Autonomy Software WG Meeting 2022/08/02,D_kwDOAnasMc4AQO92,2022-07-27T12:49:33Z,BonoloAWF,2,Answered,DC_kwDOAnasMc4AMm8t,hueirutseng,"ITRI Bus Project Update: [Presentation](https://www.dropbox.com/s/lf54zna35pzasdl/ITRI%20ADV%20upgrade%20schedule_status%20update_20220802_v2.pdf?dl=0)
"
Technical Steering Committee (TSC) Meeting #44 (2022/07/20) Minutes,D_kwDOAnasMc4AQPdN,2022-07-28T05:36:02Z,mitsudome-r,0,Unanswered,,,
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,,,
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,DC_kwDOAnasMc4AMgAx,yukkysaito,"> In current autoware universe implementation, every module includes parameters from their own parameter files. Some of the parameters are vehicle specific parameters which would be used by another modules so it causes so many duplicated parameters. For example, both planning and control modules take the minimum-maximum jerk and acceleration parameters from their own parameter files. We want to load this kind of common parameters from one source to prevent confusion. How we should load parameters to modules from one file?

I agree with you. 
When closing to components such as planning or control, it is better to create a config in the each launcher. But some scene modules may want to define each of them. For example, when a red light comes on just before stopline in intersection, the decision to pass should be defined as the maximum_deceleration by ride quality. This cannot be common for other scene module in planning.
https://github.com/autowarefoundation/autoware.universe/tree/main/launch/tier4_planning_launch/config
https://github.com/autowarefoundation/autoware.universe/tree/main/launch/tier4_control_launch/config

If we want to make parameters between different components, it is better to create a config in autoware_launch
https://github.com/autowarefoundation/autoware_launch/tree/main/autoware_launch

>Also there are some module specific parameters (especially in behavior_path_planner and behavior_velocity_planner) like maximum_deceleration while lane changing. Should we assume these parameters as vehicle specific parameters? What should be borders of vehicle specific parameters?
In current universe, parameters are so complicated, I think we need to discuss a new parameter design. So please feel free to share your opinion.

Currently, vehicle specific parameters is  defined foo_vehicle_description pkg. this package is defined the size of the vehicle, the maximum acceleration that the vehicle can, etc.
But, it is dangerous to accelerate to the limit of what the vehicle can do. Also some parameters such as maximum acceleration is difference by each products (cargo, bus, taxi and etc.).
It is better not to include such non vehicle-specific information in vehicle_description.

Therefore, there will be double parameter like maximum_deceleration because it is defined by vehicle specific and product specific.  "
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,DC_kwDOAnasMc4AMm2e,mehmetdogru,"I believe all the vehicle related parameters should be handled from one place. The reason behind it is that if one wants to implement autoware to a custom vehicle then in so many config files so many parameters needs to be changed and it is confusing. When it is said vehicle specific params it includes maximum_deceleration as well. 

So technically all the parameters which it would be needed to be altered in case of an autoware implementation of a different vehicle from the vehicle that subjects to previous odd should be gathered in one place with namespaces if necessary not to get confused with duplicated parameters. Then if you are implementing autoware to any vehicle you would just need to look at one place for vehicle specific configuration without any confusion and without any overlooked parameters."
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,DC_kwDOAnasMc4AMpT9,doganulus,"Here are some of my observations from Autoware and other fields like web design where you have to manage a large number of parameters in the wild. 

- Local (package-wise) solution is relatively easy and flexible. This is good for experimentation. Probably I don't want to add new parameters to a common autoware repo when testing my new planning algorithm. Local parameters should remain in any way.
- True that a central place to manage some common parameters across packages is needed as the original poster explains and I think this is the reason for `global_parameter_loader`. There might be other levels like `vehicle`, `control`, and `planning` below the global level.
- Besides there would be a need to override the global parameter locally. I think the package should be the final decider about a parameter value (debatable but other control mechanisms are already in place to check the package quality --like Core vs Universe). 
- Finally at launch, all parameter values from all packages must constitute __a single mapping__ that can be printed as a JSON/YAML, etc. It is useful to think that all parameters are just a single JSON file. But the keys of this JSON file can be set at different levels (global, package collection, package).

From my experience, the most satisfying solution to handle such large and fluid parameter spaces is to employ a cascadable and hierarchical map data structure. JSON and YAML do the job of the hierarchical map part, but they don't specify a cascade/override mechanism normally (except for some web standards such as JSON Patch and Merge). Some other formats having those features natively are not widely used. 

Cascaded stylesheets (CSS) can also be a source of inspiration in this discussion. You know the browser merges all stylesheets (parameter files) from different levels (system, user, website) and launches the rendering process. I think we need similar functionality."
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,DC_kwDOAnasMc4AM6J6,brkay54,"Hello everyone, I discussed with my colleagues and we want to propose an approach for this topic.

In our opinion, firstly we should divide parameters into two; `vehicle_specific` parameters (or `vehicle_dynamic`) and `module_specific` parameters.

- `vehicle_specific` parameters contain parameters that define vehicles **operational ranges and limitations** such as `max_steering_angle_dps`, `maximum_acceleration`, `maximum_jerk` etc.  These parameters will be loaded by `global_parameter_loader` and nodes can be use these limitations easily without declare them.
- `module_specific` parameters contains the parameters that are not included by `vehicle_specific` parameters.

@yukkysaito 
> I agree with you. When closing to components such as planning or control, it is better to create a config in the each launcher. But some scene modules may want to define each of them. For example, when a red light comes on just before stopline in intersection, the decision to pass should be defined as the maximum_deceleration by ride quality. This cannot be common for other scene module in planning. https://github.com/autowarefoundation/autoware.universe/tree/main/launch/tier4_planning_launch/config https://github.com/autowarefoundation/autoware.universe/tree/main/launch/tier4_control_launch/config

With this approach, we can also define the `module_specific` parameters inside the package. Node still can use this type of parameters. 

> Currently, vehicle specific parameters is defined foo_vehicle_description pkg. this package is defined the size of the vehicle, the maximum acceleration that the vehicle can, etc. But, it is dangerous to accelerate to the limit of what the vehicle can do. Also some parameters such as maximum acceleration is difference by each products (cargo, bus, taxi and etc.). It is better not to include such non vehicle-specific information in vehicle_description.

And, we can define this `vehicle_specific` parameters easily for each product because all product may be run in different operational range.
"
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,DC_kwDOAnasMc4AM7DT,doganulus,"If we look at it closely, there is nothing special about the vehicle parameters. We could have wanted to separate `planning-specific` or `control-specific` parameters if some modules share some parameters (I think they already do). However, soon it would be a burden to do `X-specific` parameters; for example, why don't we have `planning-freespace-specific` parameters when Autoware's freespace capabilities expanded? 

So this is an architectural problem. Needs a generic solution. Otherwise, it will pop out repeatedly. 

The parameter system also affects other parts -- containerization, simulator integration, etc. It would be much easier if we could launch each node with a single YAML file across the system. In the current state, too much logic is embedded/hard-coded into launch files (a problem inherited from ROS); they should be dumber.

Relevant issue: autowarefoundation/autoware_launch#66

"
How to determine the vehicle specific parameters,D_kwDOAnasMc4AQP1S,2022-07-28T16:15:34Z,brkay54,5,Answered,DC_kwDOAnasMc4AM9T5,brkay54,"> If we look at it closely, there is nothing special about the vehicle parameters. We could have wanted to separate `planning-specific` or `control-specific` parameters if some modules share some parameters (I think they already do). However, soon it would be a burden to do `X-specific` parameters; for example, why don't we have `planning-freespace-specific` parameters when Autoware's freespace capabilities expanded?

Yes, they already do. Module specific parameters are same as current implementation. Each package is going to still has own parameter files. We will just put together the parameters that **define vehicles operational ranges and limitations** in `vehicle_specific` (or `vehicle_dynamic`) parameters. 

User should define easily operational limitations. For example, changing the vehicle (Bus to taxi for example), taxi's operational ranges are different from Bus (e.g. maximum longitudinal and lateral accelerations and jerks would be higher). With this structure, user can define the operational ranges easily just like the parameter [file](https://github.com/autowarefoundation/sample_vehicle_launch/blob/main/sample_vehicle_description/config/vehicle_info.param.yaml) in `sample_vehicle_description`. To change vehicle, user just need to update `vehicle_description` and `vehicle_specific` (or `vehicle_dynamic`, naming can be discussed) parameters. 

As Yukihiro-san said, If user want to change parameter to increase ride quality (for example `maximum_deceleration` for red lights), user can still the change this parameter from packages config file.

"
Rosbag replay simulation tutorial. Lidar latency/bandwidth issue.,D_kwDOAnasMc4AQQNR,2022-07-28T22:37:09Z,kasper-helm,1,Answered,,,
Rosbag replay simulation tutorial. Lidar latency/bandwidth issue.,D_kwDOAnasMc4AQQNR,2022-07-28T22:37:09Z,kasper-helm,1,Answered,DC_kwDOAnasMc4AM41y,kasper-helm,Update: I managed to improve this significantly by upgrading to a 32 core machine from a 4 core machine.
2022-08-02 ODD working group weekly meeting (104),D_kwDOAnasMc4AQQhC,2022-07-29T09:16:23Z,Igata-ctrl,0,Unanswered,,,
X Error of failed request:  BadDrawable (invalid Pixmap or Window parameter),D_kwDOAnasMc4AQSHl,2022-08-01T11:47:16Z,Light7Rain,0,Unanswered,,,
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,,,
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AMmtk,kminoda,"Thank you for the suggestion! Do you have any concrete ideas on how to calculate the covariance dynamically on which sensors?

Currently, there are three input sources in EKF: IMU, odometry, and the results of NDT (=LiDAR Localization).
Among these three, I believe that the covariance of NDT can and should ideally be calculated dynamically, for example as a function of transform probability.
For the other two sensors (IMU & odometry), IMHO it would be a bit more difficult to dynamically change the covariance since the covariance would be hardware-dependant. 

BTW the covariance of IMU and odometry can be calibrated beforehand using the [CalibrationTool](https://github.com/tier4/CalibrationTools) which we, TIER IV, recently made public. Note that this is just a static parameter and does not mean that the covariance can be dynamically calculated onboard."
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AMojd,meliketanrikulu,"Thanks for your reply @kminoda. While working on the vehicle, we detected that the odometry values ​​we received from the vehicle were inaccurate for a short time for the linear velocity and accordingly the position, which is the output of ekf, shifted. Related video is [here](https://youtu.be/_numWgazbkA). In this video, you can see the objects outside the road slide into the road.
![IMG_20220803_020333.jpg](https://user-images.githubusercontent.com/41450930/182488869-59b7a652-0f73-4e6f-a9a9-20fc8b56225d.jpg)
![IMG_20220803_020258.jpg](https://user-images.githubusercontent.com/41450930/182488959-09c0aa65-8e56-4af8-b79a-76942673b3f1.jpg)

  On top of that, we saw that the problem in this region was solved when we set the covariance values ​​related to linear velocity only to very high values ​​(set to 1000).  However, constantly keeping the linear velocity-related covariance values ​​this high naturally caused the position to flicker in the ekf output. Related video is [here](https://youtu.be/v7X8v4GR6AY)

We foresee that short-term errors may occur in ndt pose and imu data like this.  Ekf can tolerate the error in these cases by looking at the covariance values.  

I think the covariance calculations can be done via RMS(root mean square) error.  RMS errors are calculated based on the data distribution, by looking at how far the new incoming data deviates from the mean value. In this way, I think we can get accurate results at least for high frequency odometry and imu data. The sensors we use now also produce error values ​​in a similar way."
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AMokC,meliketanrikulu,Meanwhile we will try your calibration tool and share the results with you. Thanks for your suggestions @kminoda .
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AMonX,kminoda,"Thanks for sharing the interesting results!
> we detected that the odometry values ​​we received from the vehicle were inaccurate for a short time for the linear velocity and accordingly the position

May I ask why you think that the inaccuracy of odometry values caused the problem? It would be much more clear if you would share with us the ROSBAG (and the map, if possible) or the plot of the odometry velocity.

> I think the covariance calculations can be done via RMS(root mean square) error. RMS errors are calculated based on the data distribution, by looking at how far the new incoming data deviates from the mean value. In this way, I think we can get accurate results at least for high frequency odometry and imu data.

Would you elaborate more on the definition of RMS? Do you mean that, for example, setting the covariance of an input data $x(t)$ proportional to $RMS = ||x(t) - \frac{1}{t}\int_{0}^{t}x(t)||$ ?

"
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AMra6,meliketanrikulu,"Thanks for your reply. Here is our data:
[rosbag](https://drive.google.com/drive/folders/1ERw5_dW1WZOhH_9Z5Jo_U5wWtP8wU0kR?usp=sharing)
[map](https://drive.google.com/file/d/1CLJ9acywX_HgM0OAnhoSJs9V8gR82srD/view)"
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AMu_y,kminoda,"Thanks for sharing! So in which period of time in your rosbag did the above issue occur? As I briefly looked into the rosbag, it seems that there's a weird jump around 350[s] / 410[s]. Maybe this caused the issue you've mentioned?

Although no one in TIER IV is working on a similar topic, I guess it is possible to mitigate the adverse effect of such a jumpy behavior in the input data (though I think there are some alternative solutions other than the dynamic covariance estimation). Since it is difficult for us to provide the exact solution for the issue now as it seems strongly dependent on the hardware, I would be glad if you could share with us any concrete ideas or prototypes for the solution.

<img width=""1196"" alt=""スクリーンショット 2022-08-06 14 55 17"" src=""https://user-images.githubusercontent.com/44218668/183236275-d62bd471-3be4-45f3-b246-ed8e47bb85cf.png"">"
Covariance values of ekf input sources should be calculated,D_kwDOAnasMc4AQSNW,2022-08-01T13:58:45Z,meliketanrikulu,3,Answered,DC_kwDOAnasMc4AM0TD,meliketanrikulu,"Hello @kminoda . Thanks for your support . To verify the linear velocity from the instrument in hand, we would compare it with the linear velocity data from gnss-ins and observed that the velocity from the vehicle was always higher than it should have been. At the same time, we observed that the linear velocity data coming from the vehicle was louder. So for now we choose to use linear velocity from gnss-ins.
Here is our video : https://www.youtube.com/watch?v=hPVPqXyqHDA
In this video blue one is gnss-ins based linear velocity and red one is vehicle odometry based linear velocity.
We are currently continuing our tests.

"
Add safety slow down feature for specific crosswalks,D_kwDOAnasMc4AQTDl,2022-08-02T12:28:50Z,mehmetdogru,3,Answered,,,
